time_s,cumulative_reflected,cumulative_stuck,cumulative_absorbed
1.2900000000000032e-05,135,172,1
1.3000000000000031e-05,137,173,1
1.3100000000000034e-05,143,176,1
1.3200000000000036e-05,143,182,1
1.3300000000000035e-05,144,183,1
1.3400000000000036e-05,147,188,1
1.3500000000000037e-05,149,192,1
1.3600000000000038e-05,151,195,1
1.3700000000000038e-05,154,197,1
1.380000000000004e-05,154,200,1
1.390000000000004e-05,157,203,1
1.400000000000004e-05,159,204,1
1.410000000000004e-05,159,207,1
1.4200000000000042e-05,161,208,1
1.4300000000000044e-05,165,211,1
1.4400000000000043e-05,166,215,1
1.4500000000000044e-05,167,219,1
1.4600000000000043e-05,170,220,1
1.4700000000000046e-05,171,222,1
1.4800000000000046e-05,174,224,1
1.4900000000000049e-05,176,226,1
1.5000000000000048e-05,177,228,1
1.5100000000000049e-05,180,229,1
1.520000000000005e-05,180,229,1
1.530000000000005e-05,181,229,1
1.540000000000005e-05,182,231,1
1.5500000000000048e-05,183,233,1
1.5600000000000047e-05,183,235,1
1.5700000000000046e-05,183,236,1
1.5800000000000045e-05,184,240,1
1.5900000000000044e-05,187,241,1
1.6000000000000043e-05,190,243,1
1.6100000000000042e-05,191,244,1
1.620000000000004e-05,193,248,1
1.630000000000004e-05,195,251,1
1.640000000000004e-05,197,252,1
1.650000000000004e-05,199,254,1
1.6600000000000038e-05,200,256,1
1.6700000000000037e-05,202,256,1
1.6800000000000036e-05,205,257,1
1.6900000000000035e-05,205,259,1
1.7000000000000034e-05,206,261,1
1.7100000000000033e-05,208,263,1
1.7200000000000032e-05,210,264,1
1.730000000000003e-05,210,264,1
1.740000000000003e-05,212,267,1
1.750000000000003e-05,213,269,1
1.7600000000000028e-05,215,272,1
1.7700000000000027e-05,215,272,1
1.7800000000000026e-05,217,272,1
1.7900000000000025e-05,218,274,1
1.8000000000000024e-05,219,276,1
1.8100000000000023e-05,220,278,1
1.8200000000000026e-05,221,279,1
1.830000000000002e-05,223,280,1
1.840000000000002e-05,223,281,1
1.850000000000002e-05,224,282,1
1.860000000000002e-05,226,282,1
1.8700000000000017e-05,227,282,1
1.8800000000000017e-05,228,283,1
1.8900000000000016e-05,229,283,1
1.900000000000001e-05,230,283,1
1.9100000000000014e-05,231,287,1
1.9200000000000013e-05,231,288,1
1.930000000000001e-05,234,291,1
1.940000000000001e-05,236,291,1
1.950000000000001e-05,236,293,1
1.960000000000001e-05,236,293,1
1.9700000000000008e-05,236,294,1
1.9800000000000007e-05,237,295,1
1.990000000000001e-05,237,295,1
2.0000000000000005e-05,238,295,1
2.0100000000000004e-05,239,296,1
2.0200000000000003e-05,240,296,1
2.03e-05,242,299,1
2.04e-05,242,301,1
2.05e-05,242,301,1
2.06e-05,242,302,1
2.07e-05,242,303,1
2.08e-05,243,304,1
2.09e-05,244,304,1
2.0999999999999995e-05,245,305,1
2.1099999999999994e-05,246,305,1
2.1199999999999997e-05,246,305,1
2.1299999999999996e-05,246,307,1
2.139999999999999e-05,247,308,1
2.149999999999999e-05,248,308,1
2.159999999999999e-05,249,308,1
2.169999999999999e-05,250,309,1
2.1799999999999988e-05,250,309,1
2.1899999999999987e-05,250,309,1
2.1999999999999982e-05,251,310,1
2.2099999999999985e-05,252,311,1
2.2199999999999984e-05,252,312,1
2.2299999999999983e-05,253,312,1
2.2399999999999985e-05,254,313,1
2.249999999999998e-05,256,314,1
2.259999999999998e-05,257,314,1
2.269999999999998e-05,258,316,1
2.2799999999999975e-05,258,316,1
2.2899999999999977e-05,258,317,1
2.2999999999999976e-05,258,318,1
2.3099999999999972e-05,259,319,1
2.319999999999997e-05,260,319,1
2.3299999999999973e-05,261,319,1
2.339999999999997e-05,261,321,1
2.349999999999997e-05,261,321,1
2.359999999999997e-05,261,321,1
2.369999999999997e-05,261,322,1
2.379999999999997e-05,261,322,1
2.3899999999999968e-05,262,322,1
2.3999999999999967e-05,262,322,1
2.409999999999997e-05,262,322,1
2.4199999999999965e-05,262,322,1
2.4299999999999964e-05,262,322,1
2.4399999999999963e-05,262,322,1
2.449999999999996e-05,263,322,1
2.459999999999996e-05,263,322,1
2.469999999999996e-05,263,322,1
2.479999999999996e-05,263,323,1
2.489999999999996e-05,263,323,1
2.499999999999996e-05,263,323,1
2.509999999999996e-05,263,323,1
2.5199999999999955e-05,263,323,1
2.5299999999999958e-05,263,323,1
2.5399999999999957e-05,263,323,1
2.5499999999999952e-05,263,323,1
2.559999999999995e-05,263,323,1
2.569999999999995e-05,263,323,1
2.579999999999995e-05,263,323,1
2.589999999999995e-05,263,323,1
2.5999999999999948e-05,263,324,1
2.6099999999999947e-05,263,324,1
2.6199999999999946e-05,263,325,1
2.6299999999999945e-05,263,325,1
2.6399999999999944e-05,263,325,1
2.6499999999999943e-05,263,325,1
2.6599999999999945e-05,263,325,1
2.669999999999994e-05,263,325,1
2.679999999999994e-05,263,325,1
2.689999999999994e-05,263,325,1
2.6999999999999935e-05,263,325,1
2.7099999999999937e-05,263,325,1
2.7199999999999936e-05,263,325,1
2.7299999999999932e-05,263,325,1
2.739999999999993e-05,263,325,1
2.7499999999999933e-05,263,325,1
2.759999999999993e-05,263,325,1
2.769999999999993e-05,264,325,1
2.779999999999993e-05,264,325,1
2.789999999999993e-05,264,325,1
2.799999999999993e-05,264,325,1
2.8099999999999927e-05,264,325,1
2.8199999999999927e-05,264,325,1
2.829999999999993e-05,264,325,1
2.8399999999999925e-05,264,325,1
2.8499999999999924e-05,264,325,1
2.8599999999999923e-05,264,325,1
2.869999999999992e-05,264,325,1
2.879999999999992e-05,264,325,1
2.889999999999992e-05,264,325,1
2.899999999999992e-05,264,325,1
2.909999999999992e-05,264,325,1
2.919999999999992e-05,264,325,1
2.929999999999992e-05,264,325,1
2.9399999999999915e-05,264,325,1
2.9499999999999917e-05,264,325,1
2.9599999999999916e-05,264,325,1
2.9699999999999912e-05,264,325,1
2.979999999999991e-05,264,325,1
2.989999999999991e-05,264,325,1
2.999999999999991e-05,264,325,1
3.009999999999991e-05,264,325,1
3.0199999999999907e-05,264,325,1
3.0299999999999903e-05,264,325,1
3.0399999999999905e-05,264,325,1
3.0499999999999904e-05,264,325,1
3.0599999999999904e-05,264,325,1
3.0699999999999906e-05,264,325,1
3.079999999999991e-05,264,325,1
3.089999999999991e-05,264,325,1
3.099999999999991e-05,264,325,1
3.109999999999992e-05,264,325,1
3.119999999999992e-05,264,325,1
3.129999999999992e-05,264,325,1
3.139999999999992e-05,264,325,1
3.1499999999999925e-05,264,325,1
3.159999999999993e-05,264,325,1
3.169999999999993e-05,264,325,1
3.179999999999993e-05,264,325,1
3.1899999999999935e-05,264,325,1
3.199999999999994e-05,264,325,1
3.209999999999994e-05,264,325,1
3.219999999999994e-05,264,325,1
3.2299999999999945e-05,264,325,1
3.239999999999995e-05,264,325,1
3.249999999999995e-05,264,325,1
3.259999999999995e-05,264,325,1
3.2699999999999955e-05,264,325,1
3.279999999999996e-05,264,325,1
3.289999999999996e-05,264,325,1
3.299999999999996e-05,264,325,1
3.3099999999999964e-05,264,325,1
3.319999999999997e-05,264,325,1
3.329999999999997e-05,264,325,1
3.339999999999997e-05,264,325,1
3.3499999999999974e-05,264,325,1
3.3599999999999976e-05,264,325,1
3.369999999999998e-05,264,325,1
3.379999999999998e-05,264,325,1
3.3899999999999984e-05,264,325,1
3.3999999999999986e-05,264,325,1
3.409999999999999e-05,264,325,1
3.419999999999999e-05,264,325,1
3.4299999999999993e-05,264,325,1
3.44e-05,264,325,1
3.45e-05,264,325,1
3.46e-05,264,325,1
3.47e-05,264,325,1
3.4800000000000006e-05,264,325,1
3.490000000000001e-05,264,325,1
3.500000000000001e-05,264,325,1
3.510000000000001e-05,264,325,1
3.5200000000000015e-05,264,325,1
3.530000000000002e-05,264,325,1
3.540000000000002e-05,264,325,1
3.550000000000002e-05,264,325,1
3.5600000000000025e-05,264,325,1
3.570000000000003e-05,264,325,1
3.580000000000003e-05,264,325,1
3.590000000000003e-05,264,325,1
3.6000000000000035e-05,264,325,1
3.610000000000004e-05,264,325,1
3.620000000000004e-05,264,325,1
3.630000000000004e-05,264,325,1
3.640000000000005e-05,264,325,1
3.650000000000005e-05,264,325,1
3.660000000000005e-05,264,325,1
3.670000000000005e-05,264,325,1
3.680000000000005e-05,264,325,1
3.690000000000006e-05,264,325,1
3.700000000000006e-05,264,325,1
3.710000000000006e-05,264,325,1
3.7200000000000064e-05,264,325,1
3.730000000000007e-05,264,325,1
3.740000000000007e-05,264,325,1
3.750000000000007e-05,264,325,1
3.760000000000008e-05,264,325,1
3.770000000000008e-05,264,325,1
3.780000000000008e-05,264,325,1
3.790000000000008e-05,264,325,1
3.800000000000008e-05,264,325,1
3.8100000000000086e-05,264,325,1
3.820000000000009e-05,264,325,1
3.830000000000009e-05,264,325,1
3.840000000000009e-05,264,325,1
3.8500000000000096e-05,264,325,1
3.86000000000001e-05,264,325,1
3.87000000000001e-05,264,325,1
3.88000000000001e-05,264,325,1
3.8900000000000105e-05,264,325,1
3.900000000000011e-05,264,325,1
3.910000000000011e-05,264,325,1
3.920000000000011e-05,264,325,1
3.930000000000012e-05,264,325,1
3.940000000000012e-05,264,325,1
3.950000000000012e-05,264,325,1
3.960000000000012e-05,264,325,1
3.9700000000000125e-05,264,325,1
3.980000000000013e-05,264,325,1
3.990000000000013e-05,264,325,1
4.000000000000013e-05,264,325,1
4.010000000000013e-05,264,325,1
4.020000000000014e-05,264,325,1
4.030000000000014e-05,264,325,1
4.040000000000014e-05,264,325,1
4.0500000000000144e-05,264,325,1
4.060000000000015e-05,264,325,1
4.070000000000015e-05,264,325,1
4.080000000000015e-05,264,325,1
4.090000000000016e-05,264,325,1
4.100000000000016e-05,264,325,1
4.110000000000016e-05,264,325,1
4.120000000000016e-05,264,325,1
4.130000000000016e-05,264,325,1
4.1400000000000166e-05,264,325,1
4.150000000000017e-05,264,325,1
4.160000000000017e-05,264,325,1
4.170000000000017e-05,264,325,1
4.1800000000000176e-05,264,325,1
4.190000000000018e-05,264,325,1
4.200000000000018e-05,264,325,1
4.210000000000018e-05,264,325,1
4.2200000000000185e-05,264,325,1
4.230000000000019e-05,264,325,1
4.240000000000019e-05,264,325,1
4.250000000000019e-05,264,325,1
4.26000000000002e-05,264,325,1
4.27000000000002e-05,264,325,1
4.28000000000002e-05,264,325,1
4.29000000000002e-05,264,325,1
4.3000000000000205e-05,264,325,1
4.310000000000021e-05,264,325,1
4.320000000000021e-05,264,325,1
4.330000000000021e-05,264,325,1
4.3400000000000215e-05,264,325,1
4.350000000000022e-05,264,325,1
4.360000000000022e-05,264,325,1
4.370000000000022e-05,264,325,1
4.3800000000000224e-05,264,325,1
4.390000000000023e-05,264,325,1
4.400000000000023e-05,264,325,1
4.410000000000023e-05,264,325,1
4.420000000000024e-05,264,325,1
4.430000000000024e-05,264,325,1
4.440000000000024e-05,264,325,1
4.450000000000024e-05,264,325,1
4.460000000000024e-05,264,325,1
4.4700000000000246e-05,264,325,1
4.480000000000025e-05,264,325,1
4.490000000000025e-05,264,325,1
4.5000000000000254e-05,264,325,1
4.5100000000000256e-05,264,325,1
4.520000000000026e-05,264,325,1
4.530000000000026e-05,264,325,1
4.540000000000026e-05,264,325,1
4.5500000000000266e-05,264,325,1
4.560000000000027e-05,264,325,1
4.570000000000027e-05,264,325,1
4.580000000000027e-05,264,325,1
4.590000000000028e-05,264,325,1
4.600000000000028e-05,264,325,1
4.610000000000028e-05,264,325,1
4.620000000000028e-05,264,325,1
4.6300000000000285e-05,264,325,1
4.640000000000029e-05,264,325,1
4.650000000000029e-05,264,325,1
4.660000000000029e-05,264,325,1
4.6700000000000295e-05,264,325,1
4.68000000000003e-05,264,325,1
4.69000000000003e-05,264,325,1
4.70000000000003e-05,264,325,1
4.710000000000031e-05,264,325,1
4.720000000000031e-05,264,325,1
4.730000000000031e-05,264,325,1
4.740000000000031e-05,264,325,1
4.750000000000032e-05,264,325,1
4.760000000000032e-05,264,325,1
4.770000000000032e-05,264,325,1
4.780000000000032e-05,264,325,1
4.790000000000032e-05,264,325,1
4.8000000000000326e-05,264,325,1
4.810000000000033e-05,264,325,1
4.820000000000033e-05,264,325,1
4.8300000000000334e-05,264,325,1
4.8400000000000336e-05,264,325,1
4.850000000000034e-05,264,325,1
4.860000000000034e-05,264,325,1
4.870000000000034e-05,264,325,1
4.8800000000000346e-05,264,325,1
4.890000000000035e-05,264,325,1
4.900000000000035e-05,264,325,1
4.910000000000035e-05,264,325,1
4.920000000000036e-05,264,325,1
4.930000000000036e-05,264,325,1
4.940000000000036e-05,264,325,1
4.950000000000036e-05,264,325,1
4.9600000000000365e-05,264,325,1
4.970000000000037e-05,264,325,1
4.980000000000037e-05,264,325,1
4.990000000000037e-05,264,325,1
5.0000000000000375e-05,264,325,1
5.010000000000038e-05,264,325,1
5.020000000000038e-05,264,325,1
5.030000000000038e-05,264,325,1
5.040000000000039e-05,264,325,1
5.050000000000039e-05,264,325,1
5.060000000000039e-05,264,325,1
5.070000000000039e-05,264,325,1
5.08000000000004e-05,264,325,1
5.09000000000004e-05,264,325,1
5.10000000000004e-05,264,325,1
5.11000000000004e-05,264,325,1
5.12000000000004e-05,264,325,1
5.130000000000041e-05,264,325,1
5.140000000000041e-05,264,325,1
5.150000000000041e-05,264,325,1
5.1600000000000414e-05,264,325,1
5.1700000000000416e-05,264,325,1
5.180000000000042e-05,264,325,1
5.190000000000042e-05,264,325,1
5.200000000000042e-05,264,325,1
5.2100000000000426e-05,264,325,1
5.220000000000043e-05,264,325,1
5.230000000000043e-05,264,325,1
5.2400000000000433e-05,264,325,1
5.250000000000044e-05,264,325,1
5.260000000000044e-05,264,325,1
5.270000000000044e-05,264,325,1
5.280000000000044e-05,264,325,1
5.2900000000000446e-05,264,325,1
5.300000000000045e-05,264,325,1
5.310000000000045e-05,264,325,1
5.320000000000045e-05,264,325,1
5.3300000000000455e-05,264,325,1
5.340000000000046e-05,264,325,1
5.350000000000046e-05,264,325,1
5.360000000000046e-05,264,325,1
5.370000000000047e-05,264,325,1
5.380000000000047e-05,264,325,1
5.390000000000047e-05,264,325,1
5.400000000000047e-05,264,325,1
5.410000000000048e-05,264,325,1
5.420000000000048e-05,264,325,1
5.430000000000048e-05,264,325,1
5.440000000000048e-05,264,325,1
5.450000000000048e-05,264,325,1
5.460000000000049e-05,264,325,1
5.470000000000049e-05,264,325,1
5.480000000000049e-05,264,325,1
5.4900000000000494e-05,264,325,1
5.50000000000005e-05,264,325,1
5.51000000000005e-05,264,325,1
5.52000000000005e-05,264,325,1
5.53000000000005e-05,264,325,1
5.5400000000000506e-05,264,325,1
5.550000000000051e-05,264,325,1
5.560000000000051e-05,264,325,1
5.5700000000000514e-05,264,325,1
5.580000000000052e-05,264,325,1
5.590000000000052e-05,264,325,1
5.600000000000052e-05,264,325,1
5.610000000000052e-05,264,325,1
5.6200000000000526e-05,264,325,1
5.630000000000053e-05,264,325,1
5.640000000000053e-05,264,325,1
5.650000000000053e-05,264,325,1
5.6600000000000536e-05,264,325,1
5.670000000000054e-05,264,325,1
5.680000000000054e-05,264,325,1
5.690000000000054e-05,264,325,1
5.700000000000055e-05,264,325,1
5.710000000000055e-05,264,325,1
5.720000000000055e-05,264,325,1
5.730000000000055e-05,264,325,1
5.740000000000056e-05,264,325,1
5.750000000000056e-05,264,325,1
5.760000000000056e-05,264,325,1
5.770000000000056e-05,264,325,1
5.7800000000000565e-05,264,325,1
5.790000000000057e-05,264,325,1
5.800000000000057e-05,264,325,1
5.810000000000057e-05,264,325,1
5.8200000000000574e-05,264,325,1
5.830000000000058e-05,264,325,1
5.840000000000058e-05,264,325,1
5.850000000000058e-05,264,325,1
5.860000000000058e-05,264,325,1
5.8700000000000587e-05,264,325,1
5.880000000000059e-05,264,325,1
5.890000000000059e-05,264,325,1
5.9000000000000594e-05,264,325,1
5.91000000000006e-05,264,325,1
5.92000000000006e-05,264,325,1
5.93000000000006e-05,264,325,1
5.940000000000061e-05,264,325,1
5.9500000000000606e-05,264,325,1
5.960000000000061e-05,264,325,1
5.970000000000061e-05,264,325,1
5.980000000000061e-05,264,325,1
5.9900000000000616e-05,264,325,1
6.000000000000062e-05,264,325,1
6.010000000000062e-05,264,325,1
6.020000000000062e-05,264,325,1
6.030000000000063e-05,264,325,1
6.040000000000063e-05,264,325,1
6.050000000000063e-05,264,325,1
6.060000000000063e-05,264,325,1
6.070000000000064e-05,264,325,1
6.080000000000064e-05,264,325,1
6.090000000000064e-05,264,325,1
6.100000000000064e-05,264,325,1
6.110000000000064e-05,264,325,1
6.120000000000065e-05,264,325,1
6.130000000000065e-05,264,325,1
6.140000000000065e-05,264,325,1
6.150000000000065e-05,264,325,1
6.160000000000066e-05,264,325,1
6.170000000000066e-05,264,325,1
6.180000000000066e-05,264,325,1
6.190000000000066e-05,264,325,1
6.200000000000067e-05,264,325,1
6.210000000000067e-05,264,325,1
6.220000000000067e-05,264,325,1
6.230000000000067e-05,264,325,1
6.240000000000068e-05,264,325,1
6.250000000000068e-05,264,325,1
6.260000000000068e-05,264,325,1
6.270000000000068e-05,264,325,1
6.280000000000069e-05,264,325,1
6.290000000000069e-05,264,325,1
6.300000000000069e-05,264,325,1
6.31000000000007e-05,264,325,1
6.32000000000007e-05,264,325,1
6.33000000000007e-05,264,325,1
6.34000000000007e-05,264,325,1
6.35000000000007e-05,264,325,1
6.36000000000007e-05,264,325,1
6.370000000000071e-05,264,325,1
6.380000000000071e-05,264,325,1
6.390000000000071e-05,264,325,1
6.400000000000072e-05,264,325,1
6.410000000000072e-05,264,325,1
6.420000000000072e-05,264,325,1
6.430000000000072e-05,264,325,1
6.440000000000073e-05,264,325,1
6.450000000000073e-05,264,325,1
6.460000000000073e-05,264,325,1
6.470000000000073e-05,264,325,1
6.480000000000073e-05,264,325,1
6.490000000000074e-05,264,325,1
6.500000000000074e-05,264,325,1
6.510000000000074e-05,264,325,1
6.520000000000074e-05,264,325,1
6.530000000000075e-05,264,325,1
6.540000000000075e-05,264,325,1
6.550000000000075e-05,264,325,1
6.560000000000075e-05,264,325,1
6.570000000000076e-05,264,325,1
6.580000000000076e-05,264,325,1
6.590000000000076e-05,264,325,1
6.600000000000076e-05,264,325,1
6.610000000000077e-05,264,325,1
6.620000000000077e-05,264,325,1
6.630000000000077e-05,264,325,1
6.640000000000077e-05,264,325,1
6.650000000000078e-05,264,325,1
6.660000000000078e-05,264,325,1
6.670000000000078e-05,264,325,1
6.680000000000078e-05,264,325,1
6.690000000000079e-05,264,325,1
6.700000000000079e-05,264,325,1
6.710000000000079e-05,264,325,1
6.720000000000079e-05,264,325,1
6.73000000000008e-05,264,325,1
6.74000000000008e-05,264,325,1
6.75000000000008e-05,264,325,1
6.76000000000008e-05,264,325,1
6.77000000000008e-05,264,325,1
6.780000000000081e-05,264,325,1
6.790000000000081e-05,264,325,1
6.800000000000081e-05,264,325,1
6.810000000000082e-05,264,325,1
6.820000000000082e-05,264,325,1
6.830000000000082e-05,264,325,1
6.840000000000082e-05,264,325,1
6.850000000000082e-05,264,325,1
6.860000000000083e-05,264,325,1
6.870000000000083e-05,264,325,1
6.880000000000083e-05,264,325,1
6.890000000000083e-05,264,325,1
6.900000000000084e-05,264,325,1
6.910000000000084e-05,264,325,1
6.920000000000084e-05,264,325,1
6.930000000000084e-05,264,325,1
6.940000000000085e-05,264,325,1
6.950000000000085e-05,264,325,1
6.960000000000085e-05,264,325,1
6.970000000000085e-05,264,325,1
6.980000000000086e-05,264,325,1
6.990000000000086e-05,264,325,1
7.000000000000086e-05,264,325,1
7.010000000000086e-05,264,325,1
7.020000000000087e-05,264,325,1
7.030000000000087e-05,264,325,1
7.040000000000087e-05,264,325,1
7.050000000000087e-05,264,325,1
7.060000000000088e-05,264,325,1
7.070000000000088e-05,264,325,1
7.080000000000088e-05,264,325,1
7.090000000000088e-05,264,325,1
7.100000000000089e-05,264,325,1
7.110000000000089e-05,264,325,1
7.120000000000089e-05,264,325,1
7.130000000000089e-05,264,325,1
7.14000000000009e-05,264,325,1
7.15000000000009e-05,264,325,1
7.16000000000009e-05,264,325,1
7.17000000000009e-05,264,325,1
7.18000000000009e-05,264,325,1
7.190000000000091e-05,264,325,1
7.200000000000091e-05,264,325,1
7.210000000000091e-05,264,325,1
7.220000000000091e-05,264,325,1
7.230000000000092e-05,264,325,1
7.240000000000092e-05,264,325,1
7.250000000000092e-05,264,325,1
7.260000000000092e-05,264,325,1
7.270000000000093e-05,264,325,1
7.280000000000093e-05,264,325,1
7.290000000000093e-05,264,325,1
7.300000000000093e-05,264,325,1
7.310000000000094e-05,264,325,1
7.320000000000094e-05,264,325,1
7.330000000000094e-05,264,325,1
7.340000000000094e-05,264,325,1
7.350000000000095e-05,264,325,1
7.360000000000095e-05,264,325,1
7.370000000000095e-05,264,325,1
7.380000000000095e-05,264,325,1
7.390000000000096e-05,264,325,1
7.400000000000096e-05,264,325,1
7.410000000000096e-05,264,325,1
7.420000000000096e-05,264,325,1
7.430000000000097e-05,264,325,1
7.440000000000097e-05,264,325,1
7.450000000000097e-05,264,325,1
7.460000000000097e-05,264,325,1
7.470000000000098e-05,264,325,1
7.480000000000098e-05,264,325,1
7.490000000000098e-05,264,325,1
7.500000000000098e-05,264,325,1
7.510000000000099e-05,264,325,1
7.520000000000099e-05,264,325,1
7.530000000000099e-05,264,325,1
7.540000000000099e-05,264,325,1
7.5500000000001e-05,264,325,1
7.5600000000001e-05,264,325,1
7.5700000000001e-05,264,325,1
7.5800000000001e-05,264,325,1
7.5900000000001e-05,264,325,1
7.600000000000101e-05,264,325,1
7.610000000000101e-05,264,325,1
7.620000000000101e-05,264,325,1
7.630000000000101e-05,264,325,1
7.640000000000102e-05,264,325,1
7.650000000000102e-05,264,325,1
7.660000000000102e-05,264,325,1
7.670000000000102e-05,264,325,1
7.680000000000103e-05,264,325,1
7.690000000000103e-05,264,325,1
7.700000000000103e-05,264,325,1
7.710000000000103e-05,264,325,1
7.720000000000104e-05,264,325,1
7.730000000000104e-05,264,325,1
7.740000000000104e-05,264,325,1
7.750000000000104e-05,264,325,1
7.760000000000105e-05,264,325,1
7.770000000000105e-05,264,325,1
7.780000000000105e-05,264,325,1
7.790000000000105e-05,264,325,1
7.800000000000106e-05,264,325,1
7.810000000000106e-05,264,325,1
7.820000000000106e-05,264,325,1
7.830000000000106e-05,264,325,1
7.840000000000107e-05,264,325,1
7.850000000000107e-05,264,325,1
7.860000000000107e-05,264,325,1
7.870000000000107e-05,264,325,1
7.880000000000108e-05,264,325,1
7.890000000000108e-05,264,325,1
7.900000000000108e-05,264,325,1
7.910000000000108e-05,264,325,1
7.920000000000108e-05,264,325,1
7.930000000000109e-05,264,325,1
7.940000000000109e-05,264,325,1
7.950000000000109e-05,264,325,1
7.96000000000011e-05,264,325,1
7.97000000000011e-05,264,325,1
7.98000000000011e-05,264,325,1
7.99000000000011e-05,264,325,1
8.00000000000011e-05,264,325,1
8.01000000000011e-05,264,325,1
8.020000000000111e-05,264,325,1
8.030000000000111e-05,264,325,1
8.040000000000111e-05,264,325,1
8.050000000000112e-05,264,325,1
8.060000000000112e-05,264,325,1
8.070000000000112e-05,264,325,1
8.080000000000112e-05,264,325,1
8.090000000000113e-05,264,325,1
8.100000000000113e-05,264,325,1
8.110000000000113e-05,264,325,1
8.120000000000113e-05,264,325,1
8.130000000000114e-05,264,325,1
8.140000000000114e-05,264,325,1
8.150000000000114e-05,264,325,1
8.160000000000114e-05,264,325,1
8.170000000000115e-05,264,325,1
8.180000000000115e-05,264,325,1
8.190000000000115e-05,264,325,1
8.200000000000115e-05,264,325,1
8.210000000000116e-05,264,325,1
8.220000000000116e-05,264,325,1
8.230000000000116e-05,264,325,1
8.240000000000116e-05,264,325,1
8.250000000000117e-05,264,325,1
8.260000000000117e-05,264,325,1
8.270000000000117e-05,264,325,1
8.280000000000117e-05,264,325,1
8.290000000000117e-05,264,325,1
8.300000000000118e-05,264,325,1
8.310000000000118e-05,264,325,1
8.320000000000118e-05,264,325,1
8.330000000000118e-05,264,325,1
8.340000000000119e-05,264,325,1
8.350000000000119e-05,264,325,1
8.360000000000119e-05,264,325,1
8.37000000000012e-05,264,325,1
8.38000000000012e-05,264,325,1
8.39000000000012e-05,264,325,1
8.40000000000012e-05,264,325,1
8.41000000000012e-05,264,325,1
8.42000000000012e-05,264,325,1
8.430000000000121e-05,264,325,1
8.440000000000121e-05,264,325,1
8.450000000000121e-05,264,325,1
8.460000000000122e-05,264,325,1
8.470000000000122e-05,264,325,1
8.480000000000122e-05,264,325,1
8.490000000000122e-05,264,325,1
8.500000000000123e-05,264,325,1
8.510000000000123e-05,264,325,1
8.520000000000123e-05,264,325,1
8.530000000000123e-05,264,325,1
8.540000000000124e-05,264,325,1
8.550000000000124e-05,264,325,1
8.560000000000124e-05,264,325,1
8.570000000000124e-05,264,325,1
8.580000000000125e-05,264,325,1
8.590000000000125e-05,264,325,1
8.600000000000125e-05,264,325,1
8.610000000000125e-05,264,325,1
8.620000000000126e-05,264,325,1
8.630000000000126e-05,264,325,1
8.640000000000126e-05,264,325,1
8.650000000000126e-05,264,325,1
8.660000000000126e-05,264,325,1
8.670000000000127e-05,264,325,1
8.680000000000127e-05,264,325,1
8.690000000000127e-05,264,325,1
8.700000000000127e-05,264,325,1
8.710000000000128e-05,264,325,1
8.720000000000128e-05,264,325,1
8.730000000000128e-05,264,325,1
8.740000000000128e-05,264,325,1
8.750000000000129e-05,264,325,1
8.760000000000129e-05,264,325,1
8.770000000000129e-05,264,325,1
8.78000000000013e-05,264,325,1
8.79000000000013e-05,264,325,1
8.80000000000013e-05,264,325,1
8.81000000000013e-05,264,325,1
8.82000000000013e-05,264,325,1
8.83000000000013e-05,264,325,1
8.840000000000131e-05,264,325,1
8.850000000000131e-05,264,325,1
8.860000000000131e-05,264,325,1
8.870000000000132e-05,264,325,1
8.880000000000132e-05,264,325,1
8.890000000000132e-05,264,325,1
8.900000000000132e-05,264,325,1
8.910000000000133e-05,264,325,1
8.920000000000133e-05,264,325,1
8.930000000000133e-05,264,325,1
8.940000000000133e-05,264,325,1
8.950000000000134e-05,264,325,1
8.960000000000134e-05,264,325,1
8.970000000000134e-05,264,325,1
8.980000000000134e-05,264,325,1
8.990000000000134e-05,264,325,1
9.000000000000135e-05,264,325,1
9.010000000000136e-05,264,325,1
9.020000000000137e-05,264,325,1
9.030000000000135e-05,264,325,1
9.040000000000136e-05,264,325,1
9.050000000000136e-05,264,325,1
9.060000000000136e-05,264,325,1
9.070000000000136e-05,264,325,1
9.080000000000135e-05,264,325,1
9.090000000000136e-05,264,325,1
9.100000000000136e-05,264,325,1
9.110000000000136e-05,264,325,1
9.120000000000138e-05,264,325,1
9.130000000000138e-05,264,325,1
9.140000000000138e-05,264,325,1
9.150000000000138e-05,264,325,1
9.16000000000014e-05,264,325,1
9.17000000000014e-05,264,325,1
9.18000000000014e-05,264,325,1
9.19000000000014e-05,264,325,1
9.20000000000014e-05,264,325,1
9.21000000000014e-05,264,325,1
9.22000000000014e-05,264,325,1
9.23000000000014e-05,264,325,1
9.24000000000014e-05,264,325,1
9.25000000000014e-05,264,325,1
9.26000000000014e-05,264,325,1
9.27000000000014e-05,264,325,1
9.280000000000142e-05,264,325,1
9.290000000000142e-05,264,325,1
9.300000000000142e-05,264,325,1
9.310000000000142e-05,264,325,1
9.320000000000144e-05,264,325,1
9.330000000000144e-05,264,325,1
9.340000000000144e-05,264,325,1
9.350000000000145e-05,264,325,1
9.360000000000143e-05,264,325,1
9.370000000000144e-05,264,325,1
9.380000000000144e-05,264,325,1
9.390000000000144e-05,264,325,1
9.400000000000144e-05,264,325,1
9.410000000000143e-05,264,325,1
9.420000000000144e-05,264,325,1
9.430000000000144e-05,264,325,1
