particle_id,x,y,vx,vy,release_time,mass,diameter,density,charge,source_part_id,material_id,source_event_tag,stick_probability,source_x,source_y,release_offset_m,impulse_voltage_V,initial_speed_mps,charge_number_e,charge_model,particle_model
250,0.1559780327680488,0.024,-196.1273801395664,59.85651005186152,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1559780327680488,0.0219999999999999,0.002,23.900331995590964,205.057921173503,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
251,0.1565682792021325,0.024,-108.96454921723402,68.66545193402067,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1565682792021325,0.0219999999999999,0.002,7.367216988788455,128.79525331089775,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
252,0.173107510007385,0.024,-433.86390876344905,25.84325708713108,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.173107510007385,0.0219999999999999,0.002,85.41602214825636,434.6329086302256,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
253,0.1539378608575049,0.024,-223.9944226874896,153.79939371429415,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1539378608575049,0.0219999999999999,0.002,30.10233759644376,271.71263294515074,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
254,0.1621466595522027,0.024,-33.32973115348425,253.6505545820086,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1621466595522027,0.0219999999999999,0.002,31.07265260712145,255.8309496885083,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
255,0.1599040731911183,0.024,-198.90459872981688,70.45713941258377,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1599040731911183,0.0219999999999999,0.002,23.29782622947773,211.01480490731865,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
256,0.1569845303953069,0.024,-80.70832419778547,159.5701330899942,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1569845303953069,0.0219999999999999,0.002,12.164256890083845,178.81963250486032,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
257,0.1635020419299305,0.024,-151.3849548592491,5.494513800696237,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1635020419299305,0.0219999999999999,0.002,11.382396276323666,151.48463367498013,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
258,0.1587112909415222,0.024,-252.5916782280352,168.536338631932,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1587112909415222,0.0219999999999999,0.002,43.85413980807546,303.65614327642464,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
259,0.1681642157876318,0.024,-125.48151924615978,5.649645625889948,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1681642157876318,0.0219999999999999,0.002,8.75796336744907,125.60863890681446,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
260,0.15747247428839,0.024,-64.04489047434195,66.66740194986588,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.15747247428839,0.0219999999999999,0.002,6.830624337966492,92.44614907401734,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
261,0.1678479919837911,0.024,36.648517474898846,74.25267156897473,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1678479919837911,0.0219999999999999,0.002,3.376259706762922,82.8044266222404,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
262,0.160014941325793,0.024,-193.7572975739268,55.31319748529593,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.160014941325793,0.0219999999999999,0.002,15.829555505158831,201.4979905090832,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
263,0.1656561247330935,0.024,-169.8509923906708,55.40493770789822,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1656561247330935,0.0219999999999999,0.002,15.371534022003608,178.65907964195884,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
264,0.1759918711450529,0.024,-216.50790921510503,168.31148072779052,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1759918711450529,0.0219999999999999,0.002,38.06127922085752,274.2342598901121,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
265,0.1569338114624662,0.024,-120.16247919697932,20.5943206687256,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1569338114624662,0.0219999999999999,0.002,8.815704967566443,121.91450877795796,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
266,0.1596183469153725,0.024,-139.70521270175138,162.8629636333658,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1596183469153725,0.0219999999999999,0.002,21.135088478059306,214.5737434531183,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
267,0.1611829679247014,0.024,-92.93548205070888,15.514512929574453,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1611829679247014,0.0219999999999999,0.002,3.0458239816937382,94.2215683134152,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
268,0.1560768529196145,0.024,-160.01203998300332,114.00441654472849,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1560768529196145,0.0219999999999999,0.002,17.82135417508842,196.4710154990456,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
269,0.1625636782410902,0.024,-96.02831386935668,86.97309815232488,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1625636782410902,0.0219999999999999,0.002,11.895322566781855,129.55985823859805,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
270,0.1607650999683193,0.024,-194.72992839080223,26.77580582324688,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1607650999683193,0.0219999999999999,0.002,15.505119040031472,196.5621753760656,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
271,0.1705431255066298,0.024,-128.27887528514023,158.6088097888649,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1705431255066298,0.0219999999999999,0.002,15.991563767964426,203.99074583681704,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
272,0.1619802585374586,0.024,-160.9124208659358,3.198322960378884,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1619802585374586,0.0219999999999999,0.002,14.542196719609407,160.94420293597074,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
273,0.176093481319769,0.024,-279.031929526746,93.53644202536972,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.176093481319769,0.0219999999999999,0.002,38.58500465936238,294.29217400771006,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
274,0.1687449988482278,0.024,-152.3578954676802,120.47314996309494,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1687449988482278,0.0219999999999999,0.002,17.479667239303783,194.2336432582444,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
275,0.1541582838821171,0.024,-162.81324062895547,8.189547075770458,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1541582838821171,0.0219999999999999,0.002,15.992880039432611,163.0190786546422,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
276,0.1607178923155581,0.024,-249.09244426903976,68.18780788776682,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1607178923155581,0.0219999999999999,0.002,32.02501039825575,258.2568932990244,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
277,0.1691456153977753,0.024,-295.36179567111725,116.96364779912462,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1691456153977753,0.0219999999999999,0.002,42.960703774601086,317.6776436083353,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
278,0.1641867858458057,0.024,-231.050795623506,109.29157424093287,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1641867858458057,0.0219999999999999,0.002,29.164947446460253,255.5956149043181,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
279,0.158246784168399,0.024,-101.4639724351597,48.999424031923645,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.158246784168399,0.0219999999999999,0.002,6.285701347727136,112.67600125041317,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
280,0.1660636649541823,0.024,191.93688424499163,127.0578353067494,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1660636649541823,0.0219999999999999,0.002,26.555687933505297,230.18136555010784,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
281,0.1609528727628607,0.024,-255.56698825980163,363.2922196737896,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1609528727628607,0.0219999999999999,0.002,90.0,444.179831108634,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
282,0.1654085451863142,0.024,-57.586158690443526,217.48057236841865,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1654085451863142,0.0219999999999999,0.002,23.272563752983025,224.97547650892068,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
283,0.1661855011757574,0.024,109.27273586227945,255.33422181305656,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1661855011757574,0.0219999999999999,0.002,38.91161345761973,277.7338575537859,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
284,0.1638202509523628,0.024,-274.89209473552444,133.5091242261637,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1638202509523628,0.0219999999999999,0.002,45.83015527844909,305.59834750816594,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
285,0.1645182796891581,0.024,-148.6417562220197,82.5198927465266,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1645182796891581,0.0219999999999999,0.002,12.261541145832778,170.0114831170665,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
286,0.1646471504512768,0.024,-127.24379552188664,11.70992874099622,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1646471504512768,0.0219999999999999,0.002,11.228962351493983,127.78147725681885,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
287,0.1568725542214023,0.024,-42.78512949666461,209.58143418550296,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1568725542214023,0.0219999999999999,0.002,23.778558978685844,213.90405527081217,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
288,0.1589420646967872,0.024,-148.14978165448036,157.1128299231292,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1589420646967872,0.0219999999999999,0.002,21.2980320411476,215.94628760579403,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
289,0.1765694037413035,0.024,-59.762111771277446,189.24202913549493,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1765694037413035,0.0219999999999999,0.002,12.005800930284638,198.45416497187,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
290,0.1724991460433913,0.024,-117.98186750934292,126.53409636066448,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1724991460433913,0.0219999999999999,0.002,13.515416820733412,173.0046201776186,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
291,0.173534362268984,0.024,157.86611838722317,144.9287049186647,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.173534362268984,0.0219999999999999,0.002,21.64366461358956,214.3036183643434,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
292,0.1697324520687328,0.024,-90.02001750445324,239.27985395921533,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1697324520687328,0.0219999999999999,0.002,29.35288935779756,255.6529914987217,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
293,0.1698577087108277,0.024,-196.0219059558755,122.54348965334952,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1698577087108277,0.0219999999999999,0.002,31.262124374891894,231.17416480003703,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
294,0.1554737072418455,0.024,-260.9957225133435,95.34555323495157,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1554737072418455,0.0219999999999999,0.002,38.43201721038694,277.8660499088386,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
295,0.1567299911281499,0.024,-74.30646827084065,117.44401843145069,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1567299911281499,0.0219999999999999,0.002,10.467749611104928,138.976791919415,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
296,0.1566171751226448,0.024,-225.0213426512732,166.98267074562585,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1566171751226448,0.0219999999999999,0.002,35.43628767507185,280.210308479049,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
297,0.159349474961062,0.024,-41.96427747308165,113.25718188311214,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.159349474961062,0.0219999999999999,0.002,8.99648497580748,120.78157902570295,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
298,0.167447028418954,0.024,-165.8258937813317,25.813938804822328,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.167447028418954,0.0219999999999999,0.002,13.341587512542306,167.82308090663994,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
299,0.1608365522344987,0.024,-109.75987926627558,75.89735836775021,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1608365522344987,0.0219999999999999,0.002,7.882538484722075,133.44527006885667,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
300,0.1782372132441678,0.024,-91.50841822247872,153.51841510981905,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1782372132441678,0.0219999999999999,0.002,15.2457502769584,178.7223947450649,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
301,0.1649790762071121,0.024,-66.41765141117557,156.2370405552256,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1649790762071121,0.0219999999999999,0.002,15.293893792208566,169.76842244784996,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
302,0.1771993641306692,0.024,-249.7997848526875,64.22094265592148,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1771993641306692,0.0219999999999999,0.002,29.027939746425588,257.9229768517418,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
303,0.1740654412229071,0.024,-181.29866890311985,8.546714026852099,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1740654412229071,0.0219999999999999,0.002,20.789101436103813,181.50001010110128,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
304,0.1638454935780888,0.024,-280.49245953055475,42.85785432855644,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1638454935780888,0.0219999999999999,0.002,36.949520316900895,283.74780268954976,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
305,0.1644969089100588,0.024,-195.33643380071567,63.12163153018181,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1644969089100588,0.0219999999999999,0.002,18.1838159617865,205.28191039887915,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
306,0.1547049355033948,0.024,44.05112201161744,122.21321455815296,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1547049355033948,0.0219999999999999,0.002,9.283353883767903,129.90985783657658,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
307,0.1560205496684047,0.024,-25.565009204547607,52.11466384846927,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1560205496684047,0.0219999999999999,0.002,3.0270065419133267,58.0474623361569,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
308,0.1561164977761427,0.024,-122.07861362248676,144.56230239575245,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1561164977761427,0.0219999999999999,0.002,17.895063598739565,189.2127035321608,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
309,0.1564934701866348,0.024,-168.80467407190457,61.67922496095616,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1564934701866348,0.0219999999999999,0.002,15.35966527818482,179.72018467691984,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
310,0.1586489550725733,0.024,-139.6125723736825,14.649451802232852,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1586489550725733,0.0219999999999999,0.002,13.422777982941332,140.3790468798769,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
311,0.1756751545292662,0.024,-70.95217103791674,111.28799024447468,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1756751545292662,0.0219999999999999,0.002,10.846881421322104,131.98192053326125,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
312,0.1655734862586413,0.024,114.90315632003932,152.24480019873698,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1655734862586413,0.0219999999999999,0.002,21.119112549064923,190.7386025949145,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
313,0.1559834132306288,0.024,-111.19853671146288,113.37652318037568,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1559834132306288,0.0219999999999999,0.002,12.948060842723809,158.80601555117747,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
314,0.1700110142505334,0.024,-159.062336997614,73.68263548393091,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1700110142505334,0.0219999999999999,0.002,16.065742624799796,175.29962299731383,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
315,0.1662112719357779,0.024,-161.51316294987723,41.31129369774379,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1662112719357779,0.0219999999999999,0.002,14.697894563348576,166.71270135492028,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
316,0.1651329933668976,0.024,-191.57005684159355,105.81835091153194,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1651329933668976,0.0219999999999999,0.002,21.438146204509824,218.85294164787345,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
317,0.1710214206161108,0.024,-51.923698772255584,140.35126501878406,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1710214206161108,0.0219999999999999,0.002,12.669620275900812,149.64808079813417,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
318,0.1715352281185024,0.024,-188.5105222179841,31.025496857791627,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1715352281185024,0.0219999999999999,0.002,16.642930649344542,191.04658709898465,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
319,0.1762974320846974,0.024,-161.67496161143322,195.6821932041044,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1762974320846974,0.0219999999999999,0.002,31.19052665714802,253.8312706291856,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
320,0.1783774487034945,0.024,4.296602294866749,149.66413998431108,0.0,9.215338450530062e-21,2e-08,2200,-9.57445098262955e-18,34,60,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1783774487034945,0.0219999999999999,0.002,9.807227074811848,149.7258013454051,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
