time_s,step_name,segment_name,released_count,active_count,stuck_count,absorbed_count,escaped_count,save_positions_enabled,write_wall_events_enabled,write_diagnostics_enabled
0.4550000000000003,run,run,10000,9053,947,0,0,1,1,1
0.4600000000000003,run,run,10000,9037,963,0,0,1,1,1
0.4650000000000003,run,run,10000,9022,978,0,0,1,1,1
0.4700000000000003,run,run,10000,9013,987,0,0,1,1,1
0.4750000000000003,run,run,10000,8991,1009,0,0,1,1,1
0.4800000000000003,run,run,10000,8978,1022,0,0,1,1,1
0.4850000000000003,run,run,10000,8962,1038,0,0,1,1,1
0.4900000000000003,run,run,10000,8946,1054,0,0,1,1,1
0.49500000000000033,run,run,10000,8928,1072,0,0,1,1,1
0.5000000000000003,run,run,10000,8917,1083,0,0,1,1,1
0.5050000000000003,run,run,10000,8901,1099,0,0,1,1,1
0.5100000000000003,run,run,10000,8882,1118,0,0,1,1,1
0.5150000000000003,run,run,10000,8859,1141,0,0,1,1,1
0.5200000000000004,run,run,10000,8842,1158,0,0,1,1,1
0.5250000000000004,run,run,10000,8824,1176,0,0,1,1,1
0.5300000000000004,run,run,10000,8808,1192,0,0,1,1,1
0.5350000000000004,run,run,10000,8787,1213,0,0,1,1,1
0.5400000000000004,run,run,10000,8773,1227,0,0,1,1,1
0.5450000000000004,run,run,10000,8758,1242,0,0,1,1,1
0.5500000000000004,run,run,10000,8748,1252,0,0,1,1,1
0.5550000000000004,run,run,10000,8732,1268,0,0,1,1,1
0.5600000000000004,run,run,10000,8720,1280,0,0,1,1,1
0.5650000000000004,run,run,10000,8708,1292,0,0,1,1,1
0.5700000000000004,run,run,10000,8691,1309,0,0,1,1,1
0.5750000000000004,run,run,10000,8673,1327,0,0,1,1,1
0.5800000000000004,run,run,10000,8659,1341,0,0,1,1,1
0.5850000000000004,run,run,10000,8646,1354,0,0,1,1,1
0.5900000000000004,run,run,10000,8633,1367,0,0,1,1,1
0.5950000000000004,run,run,10000,8621,1379,0,0,1,1,1
0.6000000000000004,run,run,10000,8609,1391,0,0,1,1,1
0.6050000000000004,run,run,10000,8602,1398,0,0,1,1,1
0.6100000000000004,run,run,10000,8594,1406,0,0,1,1,1
0.6150000000000004,run,run,10000,8583,1417,0,0,1,1,1
0.6200000000000004,run,run,10000,8573,1427,0,0,1,1,1
0.6250000000000004,run,run,10000,8564,1436,0,0,1,1,1
0.6300000000000004,run,run,10000,8556,1444,0,0,1,1,1
0.6350000000000005,run,run,10000,8546,1454,0,0,1,1,1
0.6400000000000005,run,run,10000,8534,1466,0,0,1,1,1
0.6450000000000005,run,run,10000,8520,1480,0,0,1,1,1
0.6500000000000005,run,run,10000,8512,1488,0,0,1,1,1
0.6550000000000005,run,run,10000,8499,1501,0,0,1,1,1
0.6600000000000005,run,run,10000,8491,1509,0,0,1,1,1
0.6650000000000005,run,run,10000,8481,1519,0,0,1,1,1
0.6700000000000005,run,run,10000,8470,1530,0,0,1,1,1
0.6750000000000005,run,run,10000,8458,1542,0,0,1,1,1
0.6800000000000005,run,run,10000,8446,1554,0,0,1,1,1
0.6850000000000005,run,run,10000,8437,1563,0,0,1,1,1
0.6900000000000005,run,run,10000,8433,1567,0,0,1,1,1
0.6950000000000005,run,run,10000,8424,1576,0,0,1,1,1
0.7000000000000005,run,run,10000,8413,1587,0,0,1,1,1
0.7050000000000005,run,run,10000,8405,1595,0,0,1,1,1
0.7100000000000005,run,run,10000,8398,1602,0,0,1,1,1
0.7150000000000005,run,run,10000,8391,1609,0,0,1,1,1
0.7200000000000005,run,run,10000,8383,1617,0,0,1,1,1
0.7250000000000005,run,run,10000,8371,1629,0,0,1,1,1
0.7300000000000005,run,run,10000,8366,1634,0,0,1,1,1
0.7350000000000005,run,run,10000,8357,1643,0,0,1,1,1
0.7400000000000005,run,run,10000,8353,1647,0,0,1,1,1
0.7450000000000006,run,run,10000,8344,1656,0,0,1,1,1
0.7500000000000006,run,run,10000,8338,1662,0,0,1,1,1
0.7550000000000006,run,run,10000,8331,1669,0,0,1,1,1
0.7600000000000006,run,run,10000,8324,1676,0,0,1,1,1
0.7650000000000006,run,run,10000,8312,1688,0,0,1,1,1
0.7700000000000006,run,run,10000,8304,1696,0,0,1,1,1
0.7750000000000006,run,run,10000,8297,1703,0,0,1,1,1
0.7800000000000006,run,run,10000,8293,1707,0,0,1,1,1
0.7850000000000006,run,run,10000,8288,1712,0,0,1,1,1
0.7900000000000006,run,run,10000,8281,1719,0,0,1,1,1
0.7950000000000006,run,run,10000,8276,1724,0,0,1,1,1
0.8,run,run,10000,8269,1731,0,0,1,1,1
