particle_id,release_time,released,active,stuck,absorbed,escaped,final_step_name,final_segment_name,source_part_id,material_id,x,v_x,y,v_y
1,0.0,1,1,0,0,0,run,run,1,1,0.08252481276415005,0.0350652509797185,0.018560084222060628,-0.015526322101009585
2,4.0004000400040005e-05,1,1,0,0,0,run,run,2,2,0.038390845189705466,-0.00431717955988992,0.01199943881724306,0.006096244543550729
3,8.000800080008001e-05,1,0,1,0,0,run,run,3,1,0.101599,0.0,0.0629140963706755,0.0
4,0.0001200120012001,1,1,0,0,0,run,run,4,2,0.019768422875552725,0.011747012598397848,0.014765662552425085,0.015300350485944518
5,0.0001600160016001,1,1,0,0,0,run,run,5,1,0.041856643613221486,0.00754830149053392,0.014000278210601387,0.0044198316408617985
6,0.0002000200020002,1,0,1,0,0,run,run,6,2,1e-06,0.0,0.005466284984549981,0.0
7,0.0002400240024002,1,0,1,0,0,run,run,7,1,0.053801,0.0,-0.005285203850338636,0.0
8,0.0002800280028002,1,1,0,0,0,run,run,8,2,0.0841072156755004,0.022244397832168285,0.01638503497758328,-0.016336611066112
9,0.0003200320032003,1,1,0,0,0,run,run,9,1,0.00651508596417353,0.02425598436396095,0.016916613895172163,0.021853441908290482
10,0.0003600360036003,1,1,0,0,0,run,run,10,2,0.04743359103821248,0.04974467664713693,0.021132327415066,0.0017791005634956577
11,0.0004000400040004,1,1,0,0,0,run,run,11,1,0.02077459155939877,0.033554295120745696,0.018456154882366065,0.014858848383959124
12,0.0004400440044004,1,1,0,0,0,run,run,12,2,0.024299562122914512,0.004994482938836506,0.01361100166254729,0.013053843647529362
13,0.0004800480048004,1,1,0,0,0,run,run,1,1,0.05131738809504249,0.01827760124975126,0.015793958916392938,-0.00020964571298904826
14,0.0005200520052005,1,1,0,0,0,run,run,2,2,0.026464185265466955,0.01991241990266711,0.016131962856226742,0.01202528387502282
15,0.0005600560056005,1,1,0,0,0,run,run,3,1,0.008989798045053832,0.02417845165865859,0.016897394719251776,0.020635381010452484
