particle_id,x,y,vx,vy,release_time,mass,diameter,density,charge,source_part_id,material_id,source_event_tag,stick_probability,source_x,source_y,release_offset_m
54,0.16398512093154197,0.024,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.6021766340000001e-19,11,40,part11_top_surface_x015_018_z0022,0.0,0.16398512093154197,0.022,0.002
55,0.16180076865682405,0.024,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.6021766340000001e-19,11,40,part11_top_surface_x015_018_z0022,0.0,0.16180076865682405,0.022,0.002
56,0.16536203892314943,0.024,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.6021766340000001e-19,11,40,part11_top_surface_x015_018_z0022,0.0,0.16536203892314943,0.022,0.002
57,0.1747758862061145,0.024,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.6021766340000001e-19,11,40,part11_top_surface_x015_018_z0022,0.0,0.1747758862061145,0.022,0.002
58,0.15693022632919382,0.024,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.6021766340000001e-19,11,40,part11_top_surface_x015_018_z0022,0.0,0.15693022632919382,0.022,0.002
59,0.16336944193307812,0.024,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.6021766340000001e-19,11,40,part11_top_surface_x015_018_z0022,0.0,0.16336944193307812,0.022,0.002
60,0.16610495149477625,0.024,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.6021766340000001e-19,11,40,part11_top_surface_x015_018_z0022,0.0,0.16610495149477625,0.022,0.002
61,0.17486245452826366,0.024,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.6021766340000001e-19,11,40,part11_top_surface_x015_018_z0022,0.0,0.17486245452826366,0.022,0.002
62,0.15430936388850552,0.024,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.6021766340000001e-19,11,40,part11_top_surface_x015_018_z0022,0.0,0.15430936388850552,0.022,0.002
63,0.16834069502957122,0.024,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.6021766340000001e-19,11,40,part11_top_surface_x015_018_z0022,0.0,0.16834069502957122,0.022,0.002
64,0.16948272363200192,0.024,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.6021766340000001e-19,11,40,part11_top_surface_x015_018_z0022,0.0,0.16948272363200192,0.022,0.002
65,0.17203772887894014,0.024,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.6021766340000001e-19,11,40,part11_top_surface_x015_018_z0022,0.0,0.17203772887894014,0.022,0.002
66,0.15715798040863505,0.024,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.6021766340000001e-19,11,40,part11_top_surface_x015_018_z0022,0.0,0.15715798040863505,0.022,0.002
67,0.16562528223500161,0.024,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.6021766340000001e-19,11,40,part11_top_surface_x015_018_z0022,0.0,0.16562528223500161,0.022,0.002
68,0.16512032420770573,0.024,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.6021766340000001e-19,11,40,part11_top_surface_x015_018_z0022,0.0,0.16512032420770573,0.022,0.002
69,0.15413076359061392,0.024,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.6021766340000001e-19,11,40,part11_top_surface_x015_018_z0022,0.0,0.15413076359061392,0.022,0.002
70,0.1740995412911701,0.024,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.6021766340000001e-19,11,40,part11_top_surface_x015_018_z0022,0.0,0.1740995412911701,0.022,0.002
71,0.16120841261797114,0.024,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.6021766340000001e-19,11,40,part11_top_surface_x015_018_z0022,0.0,0.16120841261797114,0.022,0.002
72,0.15956405334167278,0.024,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.6021766340000001e-19,11,40,part11_top_surface_x015_018_z0022,0.0,0.15956405334167278,0.022,0.002
73,0.1700406111967787,0.024,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.6021766340000001e-19,11,40,part11_top_surface_x015_018_z0022,0.0,0.1700406111967787,0.022,0.002
74,0.17689504124182132,0.024,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.6021766340000001e-19,11,40,part11_top_surface_x015_018_z0022,0.0,0.17689504124182132,0.022,0.002
75,0.17840137221830793,0.024,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.6021766340000001e-19,11,40,part11_top_surface_x015_018_z0022,0.0,0.17840137221830793,0.022,0.002
76,0.1686750496290573,0.024,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.6021766340000001e-19,11,40,part11_top_surface_x015_018_z0022,0.0,0.1686750496290573,0.022,0.002
77,0.16036294455868472,0.024,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.6021766340000001e-19,11,40,part11_top_surface_x015_018_z0022,0.0,0.16036294455868472,0.022,0.002
78,0.16277978362536175,0.024,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.6021766340000001e-19,11,40,part11_top_surface_x015_018_z0022,0.0,0.16277978362536175,0.022,0.002
79,0.15567679873683676,0.024,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.6021766340000001e-19,11,40,part11_top_surface_x015_018_z0022,0.0,0.15567679873683676,0.022,0.002
80,0.15523746133321428,0.024,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.6021766340000001e-19,11,40,part11_top_surface_x015_018_z0022,0.0,0.15523746133321428,0.022,0.002
81,0.1649112275655604,0.024,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.6021766340000001e-19,11,40,part11_top_surface_x015_018_z0022,0.0,0.1649112275655604,0.022,0.002
82,0.15614052215872073,0.024,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.6021766340000001e-19,11,40,part11_top_surface_x015_018_z0022,0.0,0.15614052215872073,0.022,0.002
83,0.17355146659159315,0.024,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.6021766340000001e-19,11,40,part11_top_surface_x015_018_z0022,0.0,0.17355146659159315,0.022,0.002
84,0.16426332955184497,0.024,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.6021766340000001e-19,11,40,part11_top_surface_x015_018_z0022,0.0,0.16426332955184497,0.022,0.002
85,0.15983734329449717,0.024,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.6021766340000001e-19,11,40,part11_top_surface_x015_018_z0022,0.0,0.15983734329449717,0.022,0.002
86,0.15594091674956329,0.024,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.6021766340000001e-19,11,40,part11_top_surface_x015_018_z0022,0.0,0.15594091674956329,0.022,0.002
87,0.17247620323384297,0.024,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.6021766340000001e-19,11,40,part11_top_surface_x015_018_z0022,0.0,0.17247620323384297,0.022,0.002
88,0.15441323523934855,0.024,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.6021766340000001e-19,11,40,part11_top_surface_x015_018_z0022,0.0,0.15441323523934855,0.022,0.002
89,0.17773213657958684,0.024,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.6021766340000001e-19,11,40,part11_top_surface_x015_018_z0022,0.0,0.17773213657958684,0.022,0.002
90,0.16413548110814846,0.024,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.6021766340000001e-19,11,40,part11_top_surface_x015_018_z0022,0.0,0.16413548110814846,0.022,0.002
91,0.15776695321016526,0.024,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.6021766340000001e-19,11,40,part11_top_surface_x015_018_z0022,0.0,0.15776695321016526,0.022,0.002
92,0.16676435753846325,0.024,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.6021766340000001e-19,11,40,part11_top_surface_x015_018_z0022,0.0,0.16676435753846325,0.022,0.002
93,0.154530884530176,0.024,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.6021766340000001e-19,11,40,part11_top_surface_x015_018_z0022,0.0,0.154530884530176,0.022,0.002
94,0.1612520841122479,0.024,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.6021766340000001e-19,11,40,part11_top_surface_x015_018_z0022,0.0,0.1612520841122479,0.022,0.002
95,0.16061918133883293,0.024,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.6021766340000001e-19,11,40,part11_top_surface_x015_018_z0022,0.0,0.16061918133883293,0.022,0.002
96,0.17568400535646994,0.024,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.6021766340000001e-19,11,40,part11_top_surface_x015_018_z0022,0.0,0.17568400535646994,0.022,0.002
97,0.1598290872279237,0.024,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.6021766340000001e-19,11,40,part11_top_surface_x015_018_z0022,0.0,0.1598290872279237,0.022,0.002
98,0.1633165616717409,0.024,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.6021766340000001e-19,11,40,part11_top_surface_x015_018_z0022,0.0,0.1633165616717409,0.022,0.002
99,0.17580046505398098,0.024,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.6021766340000001e-19,11,40,part11_top_surface_x015_018_z0022,0.0,0.17580046505398098,0.022,0.002
100,0.1762859084105634,0.024,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.6021766340000001e-19,11,40,part11_top_surface_x015_018_z0022,0.0,0.1762859084105634,0.022,0.002
101,0.15944604828048928,0.024,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.6021766340000001e-19,11,40,part11_top_surface_x015_018_z0022,0.0,0.15944604828048928,0.022,0.002
102,0.16099027770098245,0.024,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.6021766340000001e-19,11,40,part11_top_surface_x015_018_z0022,0.0,0.16099027770098245,0.022,0.002
103,0.16963338665460517,0.024,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.6021766340000001e-19,11,40,part11_top_surface_x015_018_z0022,0.0,0.16963338665460517,0.022,0.002
104,0.17144249804203904,0.024,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.6021766340000001e-19,11,40,part11_top_surface_x015_018_z0022,0.0,0.17144249804203904,0.022,0.002
105,0.16968310977711593,0.024,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.6021766340000001e-19,11,40,part11_top_surface_x015_018_z0022,0.0,0.16968310977711593,0.022,0.002
106,0.16763534959300094,0.024,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.6021766340000001e-19,11,40,part11_top_surface_x015_018_z0022,0.0,0.16763534959300094,0.022,0.002
107,0.1713051132337074,0.024,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.6021766340000001e-19,11,40,part11_top_surface_x015_018_z0022,0.0,0.1713051132337074,0.022,0.002
108,0.15562957013166617,0.024,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.6021766340000001e-19,11,40,part11_top_surface_x015_018_z0022,0.0,0.15562957013166617,0.022,0.002
109,0.1572194588395399,0.024,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.6021766340000001e-19,11,40,part11_top_surface_x015_018_z0022,0.0,0.1572194588395399,0.022,0.002
110,0.15714561581378925,0.024,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.6021766340000001e-19,11,40,part11_top_surface_x015_018_z0022,0.0,0.15714561581378925,0.022,0.002
111,0.15966211704670147,0.024,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.6021766340000001e-19,11,40,part11_top_surface_x015_018_z0022,0.0,0.15966211704670147,0.022,0.002
112,0.15554136979362881,0.024,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.6021766340000001e-19,11,40,part11_top_surface_x015_018_z0022,0.0,0.15554136979362881,0.022,0.002
113,0.16243017539569377,0.024,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.6021766340000001e-19,11,40,part11_top_surface_x015_018_z0022,0.0,0.16243017539569377,0.022,0.002
114,0.15948088976079147,0.024,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.6021766340000001e-19,11,40,part11_top_surface_x015_018_z0022,0.0,0.15948088976079147,0.022,0.002
115,0.17648387558851902,0.024,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.6021766340000001e-19,11,40,part11_top_surface_x015_018_z0022,0.0,0.17648387558851902,0.022,0.002
116,0.16592414572399827,0.024,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.6021766340000001e-19,11,40,part11_top_surface_x015_018_z0022,0.0,0.16592414572399827,0.022,0.002
117,0.17530599357138413,0.024,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.6021766340000001e-19,11,40,part11_top_surface_x015_018_z0022,0.0,0.17530599357138413,0.022,0.002
118,0.1558812697031632,0.024,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.6021766340000001e-19,11,40,part11_top_surface_x015_018_z0022,0.0,0.1558812697031632,0.022,0.002
119,0.1569489946736583,0.024,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.6021766340000001e-19,11,40,part11_top_surface_x015_018_z0022,0.0,0.1569489946736583,0.022,0.002
120,0.16398448719215705,0.024,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.6021766340000001e-19,11,40,part11_top_surface_x015_018_z0022,0.0,0.16398448719215705,0.022,0.002
121,0.17295498122861008,0.024,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.6021766340000001e-19,11,40,part11_top_surface_x015_018_z0022,0.0,0.17295498122861008,0.022,0.002
122,0.16183555164695132,0.024,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.6021766340000001e-19,11,40,part11_top_surface_x015_018_z0022,0.0,0.16183555164695132,0.022,0.002
123,0.17558549305010981,0.024,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.6021766340000001e-19,11,40,part11_top_surface_x015_018_z0022,0.0,0.17558549305010981,0.022,0.002
124,0.1544992430143664,0.024,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.6021766340000001e-19,11,40,part11_top_surface_x015_018_z0022,0.0,0.1544992430143664,0.022,0.002
125,0.1766679918170969,0.024,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.6021766340000001e-19,11,40,part11_top_surface_x015_018_z0022,0.0,0.1766679918170969,0.022,0.002
126,0.15644888853286645,0.024,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.6021766340000001e-19,11,40,part11_top_surface_x015_018_z0022,0.0,0.15644888853286645,0.022,0.002
127,0.1730595868011471,0.024,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.6021766340000001e-19,11,40,part11_top_surface_x015_018_z0022,0.0,0.1730595868011471,0.022,0.002
128,0.15416956324378853,0.024,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.6021766340000001e-19,11,40,part11_top_surface_x015_018_z0022,0.0,0.15416956324378853,0.022,0.002
129,0.16122761634011373,0.024,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.6021766340000001e-19,11,40,part11_top_surface_x015_018_z0022,0.0,0.16122761634011373,0.022,0.002
130,0.15396322016448205,0.024,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.6021766340000001e-19,11,40,part11_top_surface_x015_018_z0022,0.0,0.15396322016448205,0.022,0.002
131,0.15391887463637166,0.024,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.6021766340000001e-19,11,40,part11_top_surface_x015_018_z0022,0.0,0.15391887463637166,0.022,0.002
132,0.17830617138946425,0.024,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.6021766340000001e-19,11,40,part11_top_surface_x015_018_z0022,0.0,0.17830617138946425,0.022,0.002
133,0.17225695304073796,0.024,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.6021766340000001e-19,11,40,part11_top_surface_x015_018_z0022,0.0,0.17225695304073796,0.022,0.002
134,0.15415900491683165,0.024,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.6021766340000001e-19,11,40,part11_top_surface_x015_018_z0022,0.0,0.15415900491683165,0.022,0.002
135,0.17715169127801061,0.024,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.6021766340000001e-19,11,40,part11_top_surface_x015_018_z0022,0.0,0.17715169127801061,0.022,0.002
136,0.1679543190501827,0.024,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.6021766340000001e-19,11,40,part11_top_surface_x015_018_z0022,0.0,0.1679543190501827,0.022,0.002
137,0.1598352596935846,0.024,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.6021766340000001e-19,11,40,part11_top_surface_x015_018_z0022,0.0,0.1598352596935846,0.022,0.002
138,0.16397513365934538,0.024,0.0,0.0,0.0,6.64215627e-26,1e-06,1200.0,1.6021766340000001e-19,11,40,part11_top_surface_x015_018_z0022,0.0,0.16397513365934538,0.022,0.002
