time_s,step_name,segment_name,released_count,active_count,stuck_count,absorbed_count,escaped_count,save_positions_enabled,write_wall_events_enabled,write_diagnostics_enabled
0.02,etch,etch,1,1,0,0,0,1,1,1
0.04,etch,etch,1,1,0,0,0,1,1,1
0.06,etch,etch,1,1,0,0,0,1,1,1
0.08,etch,etch,1,1,0,0,0,1,1,1
0.1,etch,etch,1,0,0,0,1,1,1,1
0.12,etch,etch,1,0,0,0,1,1,1,1
0.14,etch,etch,1,0,0,0,1,1,1,1
0.16,etch,etch,1,0,0,0,1,1,1,1
0.18,etch,etch,1,0,0,0,1,1,1,1
0.2,etch,etch,2,1,0,0,1,1,1,1
0.22,etch,etch,2,1,0,0,1,1,1,1
0.24,etch,etch,2,1,0,0,1,1,1,1
0.26,etch,etch,2,1,0,0,1,1,1,1
0.28,etch,etch,2,1,0,0,1,1,1,1
0.3,etch,etch,2,1,0,0,1,1,1,1
0.32,etch,etch,2,1,0,0,1,1,1,1
0.34,etch,etch,2,1,0,0,1,1,1,1
0.36,etch,etch,2,1,0,0,1,1,1,1
0.38,etch,etch,2,1,0,0,1,1,1,1
0.4,etch,etch,3,2,0,0,1,1,1,1
0.42,etch,etch,3,2,0,0,1,1,1,1
0.44,etch,etch,3,2,0,0,1,1,1,1
0.46,etch,etch,3,2,0,0,1,1,1,1
0.48,etch,etch,3,2,0,0,1,1,1,1
0.5,etch,etch,3,2,0,0,1,1,1,1
0.52,etch,etch,3,2,0,0,1,1,1,1
0.54,etch,etch,3,2,0,0,1,1,1,1
0.56,etch,etch,3,2,0,0,1,1,1,1
0.58,etch,etch,3,2,0,0,1,1,1,1
0.6,etch,etch,3,2,0,0,1,1,1,1
0.62,etch,etch,3,2,0,0,1,1,1,1
0.64,etch,etch,3,2,0,0,1,1,1,1
0.66,etch,etch,3,2,0,0,1,1,1,1
0.68,etch,etch,3,2,0,0,1,1,1,1
0.7000000000000001,etch,etch,3,2,0,0,1,1,1,1
0.72,etch,etch,3,2,0,0,1,1,1,1
0.74,etch,etch,3,2,0,0,1,1,1,1
0.76,etch,etch,3,2,0,0,1,1,1,1
0.78,etch,etch,3,2,0,0,1,1,1,1
0.8,etch,etch,3,2,0,0,1,1,1,1
0.8200000000000001,etch,etch,3,2,0,0,1,1,1,1
0.84,etch,etch,3,2,0,0,1,1,1,1
0.86,etch,etch,3,2,0,0,1,1,1,1
0.88,etch,etch,3,2,0,0,1,1,1,1
0.9,etch,etch,3,2,0,0,1,1,1,1
0.92,etch,etch,3,2,0,0,1,1,1,1
0.9400000000000001,etch,etch,3,2,0,0,1,1,1,1
0.96,etch,etch,3,2,0,0,1,1,1,1
0.98,etch,etch,3,2,0,0,1,1,1,1
1.0,etch,etch,3,2,0,0,1,1,1,1
1.02,etch,etch,3,2,0,0,1,1,1,1
1.04,etch,etch,3,2,0,0,1,1,1,1
1.06,etch,etch,3,2,0,0,1,1,1,1
1.08,etch,etch,3,2,0,0,1,1,1,1
1.1,etch,etch,3,2,0,0,1,1,1,1
1.12,etch,etch,3,2,0,0,1,1,1,1
1.1400000000000001,etch,etch,3,2,0,0,1,1,1,1
1.16,etch,etch,3,2,0,0,1,1,1,1
1.18,etch,etch,3,2,0,0,1,1,1,1
1.2,etch,etch,3,2,0,0,1,1,1,1
1.22,etch,etch,3,2,0,0,1,1,1,1
1.24,etch,etch,3,2,0,0,1,1,1,1
1.26,etch,etch,3,2,0,0,1,1,1,1
1.28,etch,etch,3,2,0,0,1,1,1,1
1.3,etch,etch,3,2,0,0,1,1,1,1
1.32,etch,etch,3,1,0,0,2,1,1,1
1.34,etch,etch,3,1,0,0,2,1,1,1
1.36,etch,etch,3,1,0,0,2,1,1,1
1.3800000000000001,etch,etch,3,1,0,0,2,1,1,1
1.4000000000000001,etch,etch,3,1,0,0,2,1,1,1
1.42,etch,etch,3,1,0,0,2,1,1,1
1.44,etch,etch,3,1,0,0,2,1,1,1
1.46,etch,etch,3,1,0,0,2,1,1,1
1.48,etch,etch,3,1,0,0,2,1,1,1
1.5,purge,purge,3,1,0,0,2,1,1,1
1.52,purge,purge,3,1,0,0,2,1,1,1
1.54,purge,purge,3,1,0,0,2,1,1,1
1.56,purge,purge,3,1,0,0,2,1,1,1
1.58,purge,purge,3,1,0,0,2,1,1,1
1.6,purge,purge,3,1,0,0,2,1,1,1
1.62,purge,purge,3,1,0,0,2,1,1,1
1.6400000000000001,purge,purge,3,1,0,0,2,1,1,1
1.6600000000000001,purge,purge,3,1,0,0,2,1,1,1
1.68,purge,purge,3,1,0,0,2,1,1,1
1.7,purge,purge,3,1,0,0,2,1,1,1
1.72,purge,purge,3,1,0,0,2,1,1,1
1.74,purge,purge,3,1,0,0,2,1,1,1
1.76,purge,purge,3,1,0,0,2,1,1,1
1.78,purge,purge,3,1,0,0,2,1,1,1
1.8,purge,purge,3,1,0,0,2,1,1,1
1.82,purge,purge,3,1,0,0,2,1,1,1
1.84,purge,purge,3,1,0,0,2,1,1,1
1.86,purge,purge,3,1,0,0,2,1,1,1
1.8800000000000001,purge,purge,3,1,0,0,2,1,1,1
