time_s,step_name,segment_name,released_count,active_count,stuck_count,absorbed_count,escaped_count,save_positions_enabled,write_wall_events_enabled,write_diagnostics_enabled
0.01,run,run,250,250,0,0,0,1,1,1
0.02,run,run,500,500,0,0,0,1,1,1
0.03,run,run,750,749,1,0,0,1,1,1
0.04,run,run,1000,997,3,0,0,1,1,1
0.05,run,run,1250,1243,7,0,0,1,1,1
0.060000000000000005,run,run,1500,1488,12,0,0,1,1,1
0.07,run,run,1750,1729,21,0,0,1,1,1
0.08,run,run,2000,1972,28,0,0,1,1,1
0.09,run,run,2250,2218,32,0,0,1,1,1
0.09999999999999999,run,run,2500,2462,38,0,0,1,1,1
0.10999999999999999,run,run,2750,2699,51,0,0,1,1,1
0.11999999999999998,run,run,3000,2938,62,0,0,1,1,1
0.12999999999999998,run,run,3250,3175,75,0,0,1,1,1
0.13999999999999999,run,run,3500,3416,84,0,0,1,1,1
0.15,run,run,3750,3659,91,0,0,1,1,1
0.16,run,run,4000,3896,104,0,0,1,1,1
0.17,run,run,4250,4131,119,0,0,1,1,1
0.18000000000000002,run,run,4500,4369,131,0,0,1,1,1
0.19000000000000003,run,run,4750,4598,152,0,0,1,1,1
0.20000000000000004,run,run,5000,4828,172,0,0,1,1,1
0.21000000000000005,run,run,5250,5066,184,0,0,1,1,1
0.22000000000000006,run,run,5500,5301,199,0,0,1,1,1
0.23000000000000007,run,run,5750,5532,218,0,0,1,1,1
0.24000000000000007,run,run,6000,5765,235,0,0,1,1,1
0.25000000000000006,run,run,6250,5999,251,0,0,1,1,1
0.26000000000000006,run,run,6500,6231,269,0,0,1,1,1
0.2700000000000001,run,run,6750,6455,295,0,0,1,1,1
0.2800000000000001,run,run,7000,6680,320,0,0,1,1,1
0.2900000000000001,run,run,7250,6905,345,0,0,1,1,1
0.3000000000000001,run,run,7500,7135,365,0,0,1,1,1
0.3100000000000001,run,run,7750,7363,387,0,0,1,1,1
0.3200000000000001,run,run,8000,7590,410,0,0,1,1,1
0.3300000000000001,run,run,8250,7812,438,0,0,1,1,1
0.34000000000000014,run,run,8500,8030,470,0,0,1,1,1
0.35000000000000014,run,run,8750,8250,500,0,0,1,1,1
0.36000000000000015,run,run,9000,8479,521,0,0,1,1,1
0.37000000000000016,run,run,9250,8710,540,0,0,1,1,1
0.38000000000000017,run,run,9500,8934,566,0,0,1,1,1
0.3900000000000002,run,run,9750,9162,588,0,0,1,1,1
0.4000000000000002,run,run,10000,9386,614,0,0,1,1,1
0.4100000000000002,run,run,10000,9362,638,0,0,1,1,1
0.4200000000000002,run,run,10000,9327,673,0,0,1,1,1
0.4300000000000002,run,run,10000,9301,699,0,0,1,1,1
0.4400000000000002,run,run,10000,9274,726,0,0,1,1,1
0.45000000000000023,run,run,10000,9246,754,0,0,1,1,1
0.46000000000000024,run,run,10000,9217,783,0,0,1,1,1
0.47000000000000025,run,run,10000,9192,808,0,0,1,1,1
0.48000000000000026,run,run,10000,9165,835,0,0,1,1,1
0.49000000000000027,run,run,10000,9141,859,0,0,1,1,1
0.5000000000000002,run,run,10000,9115,885,0,0,1,1,1
0.5100000000000002,run,run,10000,9088,912,0,0,1,1,1
0.5200000000000002,run,run,10000,9053,947,0,0,1,1,1
0.5300000000000002,run,run,10000,9033,967,0,0,1,1,1
0.5400000000000003,run,run,10000,9013,987,0,0,1,1,1
0.5500000000000003,run,run,10000,8988,1012,0,0,1,1,1
0.5600000000000003,run,run,10000,8968,1032,0,0,1,1,1
0.5700000000000003,run,run,10000,8939,1061,0,0,1,1,1
0.5800000000000003,run,run,10000,8915,1085,0,0,1,1,1
0.5900000000000003,run,run,10000,8894,1106,0,0,1,1,1
0.6000000000000003,run,run,10000,8878,1122,0,0,1,1,1
0.6100000000000003,run,run,10000,8856,1144,0,0,1,1,1
0.6200000000000003,run,run,10000,8839,1161,0,0,1,1,1
0.6300000000000003,run,run,10000,8820,1180,0,0,1,1,1
0.6400000000000003,run,run,10000,8807,1193,0,0,1,1,1
0.6500000000000004,run,run,10000,8793,1207,0,0,1,1,1
0.6600000000000004,run,run,10000,8784,1216,0,0,1,1,1
0.6700000000000004,run,run,10000,8763,1237,0,0,1,1,1
0.6800000000000004,run,run,10000,8751,1249,0,0,1,1,1
0.6900000000000004,run,run,10000,8734,1266,0,0,1,1,1
0.7000000000000004,run,run,10000,8718,1282,0,0,1,1,1
0.7100000000000004,run,run,10000,8701,1299,0,0,1,1,1
0.7200000000000004,run,run,10000,8686,1314,0,0,1,1,1
0.7300000000000004,run,run,10000,8671,1329,0,0,1,1,1
0.7400000000000004,run,run,10000,8658,1342,0,0,1,1,1
0.7500000000000004,run,run,10000,8643,1357,0,0,1,1,1
0.7600000000000005,run,run,10000,8636,1364,0,0,1,1,1
0.7700000000000005,run,run,10000,8623,1377,0,0,1,1,1
0.7800000000000005,run,run,10000,8609,1391,0,0,1,1,1
0.7900000000000005,run,run,10000,8598,1402,0,0,1,1,1
0.8,run,run,10000,8588,1412,0,0,1,1,1
