particle_id,release_time,released,active,stuck,absorbed,escaped,final_step_name,final_segment_name,source_part_id,material_id,x,v_x,y,v_y
550,0.0219621962196219,1,0,1,0,0,run,run,10,2,0.053801,0.0,-0.002577764969692893,0.0
551,0.022002200220022,1,1,0,0,0,run,run,11,1,0.10160000000000001,0.0,0.024175325033847967,0.0
552,0.022042204220422,1,1,0,0,0,run,run,12,2,0.04752195601129427,0.0419552603171544,0.01980543246836444,0.001626117001640877
553,0.022082208220822,1,1,0,0,0,run,run,1,1,0.010933716958318603,0.04769263908852932,0.020788215747785842,0.01963392497172606
554,0.0221222122212221,1,1,0,0,0,run,run,2,2,0.041469387755102,0.0,0.0254,0.0
555,0.0221622162216221,1,1,0,0,0,run,run,3,1,0.00916619310498719,-0.012711268231357683,0.01056036424309369,0.020485191359876948
556,0.0222022202220222,1,1,0,0,0,run,run,4,2,0.01814522960669188,0.021210173061059295,0.016301633306019716,0.016076802785289702
557,0.0222422242224222,1,1,0,0,0,run,run,5,1,0.011298816117346467,-0.012535607511126496,0.010589453507950012,0.01943572501809642
558,0.0222822282228222,1,1,0,0,0,run,run,6,2,0.0373196108454029,-0.05827942701675857,0.002835496469640226,0.00661613163854151
559,0.0223222322232223,1,0,1,0,0,run,run,7,1,0.053801,0.0,-0.034476079282671594,0.0
560,0.0223622362236223,1,1,0,0,0,run,run,8,2,0.023305786876894736,1.3059293967743272e-09,0.02539999999108768,2.4525615546236007e-10
561,0.0224022402240224,1,1,0,0,0,run,run,9,1,0.023417595037045894,1.4149797311537042e-09,0.025399999990342814,2.6465538260965117e-10
562,0.0224422442244224,1,1,0,0,0,run,run,10,2,0.03893368698322426,0.026694518658389184,0.017223921742111497,0.005847938181237332
563,0.0224822482248224,1,1,0,0,0,run,run,11,1,0.08097651865916414,0.019474964559676407,0.015988479048862043,-0.01484467543742653
564,0.0225222522252225,1,1,0,0,0,run,run,12,2,0.0484503774718389,-0.002945346438218466,0.012201977356297786,0.00115540566300989
565,0.0225622562256225,1,1,0,0,0,run,run,1,1,0.021351846755451112,-0.0010174870962921965,0.012536763161503945,0.014491904630894907
566,0.0226022602260226,1,1,0,0,0,run,run,2,2,0.10160000000000001,0.0,0.025083829923231257,0.0
567,0.0226422642264226,1,1,0,0,0,run,run,3,1,0.056036854870624084,0.019259624247962664,0.015959685683059346,-0.0025712713722486537
568,0.0226822682268226,1,1,0,0,0,run,run,4,2,0.06948232091350742,-0.07394178895288317,0.00017344387881393724,-0.00921680881178654
569,0.0227222722272227,1,1,0,0,0,run,run,5,1,0.0030841152315845364,0.007798532654520598,0.014035227978266906,0.023484651656168903
570,0.0227622762276227,1,1,0,0,0,run,run,6,2,0.008679857971770863,0.02271405256008413,0.01655920159278729,0.020735425883427385
571,0.0228022802280228,1,1,0,0,0,run,run,7,1,0.01518174124317666,0.018246142745633902,0.01580063567155845,0.017534302367418295
572,0.0228422842284228,1,1,0,0,0,run,run,8,2,0.010379757901970684,-0.006164870772535908,0.011668514298689911,0.019889977459768192
