time_s,particle_id,part_id,step_name,segment_name,outcome,wall_mode,alpha_hit,material_id,material_name
0.015,262,12,run,run,reflected_specular,mixed_specular_diffuse,0.4956778871471486,2,ceramic_reflective
0.015,277,6,run,run,reflected_specular,mixed_specular_diffuse,-0.0,2,ceramic_reflective
0.02,144,11,run,run,reflected_specular,mixed_specular_diffuse,0.9078072735378114,1,steel_sticky
0.02,262,12,run,run,reflected_diffuse,mixed_specular_diffuse,0.4813344993669811,2,ceramic_reflective
0.02,267,6,run,run,reflected_diffuse,mixed_specular_diffuse,0.9975836051530785,2,ceramic_reflective
0.02,277,6,run,run,reflected_diffuse,mixed_specular_diffuse,0.5707444471833742,2,ceramic_reflective
0.02,449,6,run,run,reflected_specular,mixed_specular_diffuse,0.4956778871470729,2,ceramic_reflective
0.025,144,11,run,run,reflected_specular,mixed_specular_diffuse,0.49188388422878865,1,steel_sticky
0.025,262,12,run,run,reflected_diffuse,mixed_specular_diffuse,0.4222652194575396,2,ceramic_reflective
0.025,267,6,run,run,reflected_specular,mixed_specular_diffuse,0.002253872145030771,2,ceramic_reflective
0.025,277,6,run,run,reflected_specular,mixed_specular_diffuse,0.4026551822652157,2,ceramic_reflective
0.025,364,11,run,run,stuck,mixed_specular_diffuse,0.5331556012603474,1,steel_sticky
0.025,449,6,run,run,reflected_diffuse,mixed_specular_diffuse,0.4798129811166224,2,ceramic_reflective
0.025,486,11,run,run,reflected_specular,mixed_specular_diffuse,0.916955026176561,1,steel_sticky
0.025,505,11,run,run,reflected_specular,mixed_specular_diffuse,0.42857142857142055,1,steel_sticky
0.025,554,3,run,run,reflected_specular,mixed_specular_diffuse,1.0,1,steel_sticky
0.025,593,12,run,run,reflected_specular,mixed_specular_diffuse,0.43944552179852026,2,ceramic_reflective
0.030000000000000002,144,11,run,run,reflected_specular,mixed_specular_diffuse,0.4935432288640517,1,steel_sticky
0.030000000000000002,262,12,run,run,reflected_specular,mixed_specular_diffuse,0.27056822425806276,2,ceramic_reflective
0.030000000000000002,267,6,run,run,reflected_specular,mixed_specular_diffuse,0.5722246295333945,2,ceramic_reflective
0.030000000000000002,277,6,run,run,reflected_specular,mixed_specular_diffuse,0.5681710162363504,2,ceramic_reflective
0.030000000000000002,449,6,run,run,reflected_specular,mixed_specular_diffuse,0.46935915681196166,2,ceramic_reflective
0.030000000000000002,486,11,run,run,stuck,mixed_specular_diffuse,0.3183573996129824,1,steel_sticky
0.030000000000000002,505,11,run,run,reflected_specular,mixed_specular_diffuse,0.5521126760389374,1,steel_sticky
0.030000000000000002,593,12,run,run,stuck,mixed_specular_diffuse,0.5346418222716294,2,ceramic_reflective
0.035,144,11,run,run,reflected_diffuse,mixed_specular_diffuse,0.4952209362719049,1,steel_sticky
0.035,229,11,run,run,reflected_diffuse,mixed_specular_diffuse,0.26697119837223954,1,steel_sticky
0.035,262,12,run,run,reflected_specular,mixed_specular_diffuse,0.6958690686638082,2,ceramic_reflective
0.035,267,6,run,run,reflected_diffuse,mixed_specular_diffuse,0.4072730596269128,2,ceramic_reflective
0.035,277,6,run,run,reflected_specular,mixed_specular_diffuse,0.41095825068260583,2,ceramic_reflective
0.035,449,6,run,run,reflected_specular,mixed_specular_diffuse,0.504808022141893,2,ceramic_reflective
0.035,505,11,run,run,reflected_specular,mixed_specular_diffuse,0.5522249878973678,1,steel_sticky
0.035,694,6,run,run,reflected_specular,mixed_specular_diffuse,0.31839053664489575,2,ceramic_reflective
0.04,3,12,run,run,reflected_specular,mixed_specular_diffuse,0.43211645743149085,2,ceramic_reflective
0.04,144,11,run,run,reflected_diffuse,mixed_specular_diffuse,0.4969141429945853,1,steel_sticky
0.04,229,11,run,run,reflected_diffuse,mixed_specular_diffuse,0.39750137426262905,1,steel_sticky
0.04,262,12,run,run,reflected_specular,mixed_specular_diffuse,0.290612309736095,2,ceramic_reflective
0.04,267,6,run,run,reflected_diffuse,mixed_specular_diffuse,0.4384405429167489,2,ceramic_reflective
0.04,277,6,run,run,reflected_specular,mixed_specular_diffuse,0.5602840857690545,2,ceramic_reflective
0.04,338,11,run,run,reflected_specular,mixed_specular_diffuse,0.733923113392529,1,steel_sticky
0.04,345,12,run,run,reflected_diffuse,mixed_specular_diffuse,0.45151441066653375,2,ceramic_reflective
0.04,449,6,run,run,reflected_specular,mixed_specular_diffuse,0.47113729165339946,2,ceramic_reflective
