particle_id,release_time,source_part_id,material_id,source_event_tag,x,vx,y,vy
79,0.00312,7,1,,0.0910756701546239,0.0,0.0036148945299964,0.0
80,0.00316,8,2,,0.0641296554956728,0.0,0.011378749514359,0.0
81,0.0032,9,1,,0.0621741427441478,0.0,0.05454307936055,0.0
82,0.00324,10,2,,0.0989846828667099,0.0,-0.0236541105190476,0.0
83,0.00328,11,1,,0.082201571987067,0.0,0.0593547944196615,0.0
84,0.00332,12,2,,0.0957611753714429,0.0,0.0449973066750787,0.0
85,0.00336,1,1,,0.0012015390155968,0.0,0.023616313777717,0.0
86,0.0034,2,2,,0.0794675076814863,0.0,0.0621264479792216,0.0
87,0.00344,3,1,,0.0855692162399077,0.0,0.0356634945748429,0.0
88,0.00348,4,2,,0.0477205254916291,0.0,0.0061521053392901,0.0
89,0.00352,5,1,,0.0849566550437967,0.0,3.813168685963669e-05,0.0
90,0.00356,6,2,,0.0086660556193639,0.0,0.0177820463323086,0.0
91,0.0036,7,1,,0.0979495756795609,0.0,-0.0331560078130744,0.0
92,0.00364,8,2,,0.0603478171734852,0.0,0.0344405168436484,0.0
93,0.00368,9,1,,0.0922001591236515,0.0,0.0489023558878373,0.0
94,0.00372,10,2,,0.0811023794456264,0.0,0.034442072717339,0.0
95,0.00376,11,1,,0.0197091431889403,0.0,0.0055328366387978,0.0
96,0.0038,12,2,,0.0631505513804787,0.0,-0.0218383096628634,0.0
97,0.00384,1,1,,0.0373260134463611,0.0,0.0113961627966229,0.0
98,0.00388,2,2,,0.0699254662218493,0.0,0.0310706873283422,0.0
99,0.00392,3,1,,0.0649123529197436,0.0,-0.0353998400158811,0.0
100,0.00396,4,2,,0.059975581155758,0.0,0.0349252975973948,0.0
101,0.004,5,1,,0.0914086505897534,0.0,-0.0111514778154832,0.0
102,0.00404,6,2,,0.0936126432137456,0.0,0.0048335774811408,0.0
103,0.00408,7,1,,0.0912106230326379,0.0,0.0278986061003727,0.0
104,0.00412,8,2,,0.0322822044917126,0.0,0.021816754483805,0.0
105,0.00416,9,1,,0.0120034431703655,0.0,0.0115765239462452,0.0
106,0.0042,10,2,,0.0902043502360697,0.0,0.0156736232486367,0.0
107,0.00424,11,1,,0.0952992026762878,0.0,0.0232153089195533,0.0
108,0.00428,12,2,,0.0893991586933114,0.0,-0.0202952781739141,0.0
109,0.00432,1,1,,0.0664563755227427,0.0,0.0315851955647957,0.0
110,0.00436,2,2,,0.0914223388351917,0.0,0.0343630705073443,0.0
111,0.0044,3,1,,0.0625629507565758,0.0,-0.036372389044672,0.0
112,0.00444,4,2,,0.0733150336076924,0.0,0.0381420606841641,0.0
113,0.00448,5,1,,0.0530223112929927,0.0,0.0088910883823304,0.0
114,0.00452,6,2,,0.0902237351931852,0.0,0.0340279814522484,0.0
115,0.00456,7,1,,0.0919051208803502,0.0,0.0218828109437547,0.0
116,0.0046,8,2,,0.0979900391595798,0.0,0.0282971349130532,0.0
117,0.00464,9,1,,0.0261160877540583,0.0,0.0243256832949381,0.0
118,0.00468,10,2,,0.0325308344106748,0.0,0.0109019637106817,0.0
119,0.00472,11,1,,0.0733694206967876,0.0,0.0156498488229738,0.0
120,0.00476,12,2,,0.0696625768909928,0.0,-0.0293314287798155,0.0
121,0.0048,1,1,,0.0055170013508267,0.0,0.0226614373554601,0.0
122,0.00484,2,2,,0.0872468298090984,0.0,0.0337770436877625,0.0
123,0.00488,3,1,,0.0730956233045125,0.0,-0.0025037871252713,0.0
124,0.00492,4,2,,0.0900583152633891,0.0,-0.009994367433997,0.0
125,0.00496,5,1,,0.087519614607235,0.0,0.0284656960707258,0.0
126,0.005,6,2,,0.0891212073839291,0.0,0.038660400981531,0.0
127,0.00504,7,1,,0.066403979204927,0.0,-0.0290109191799535,0.0
128,0.00508,8,2,,0.101516004326545,0.0,0.009862316107595,0.0
129,0.00512,9,1,,0.0779481125536591,0.0,-0.0347168995081622,0.0
130,0.00516,10,2,,0.1009065912187828,0.0,0.0141000062626806,0.0
131,0.0052,11,1,,0.001611665514958,0.0,0.012237156448207,0.0
132,0.00524,12,2,,0.0798536006050032,0.0,-0.0318484273311866,0.0
133,0.00528,1,1,,0.0763275967634376,0.0,0.019192031072671,0.0
134,0.00532,2,2,,0.0307451362257912,0.0,0.0165448633330156,0.0
135,0.00536,3,1,,0.0627056607510027,0.0,0.0549894646963749,0.0
136,0.0054,4,2,,0.0074883820024687,0.0,0.006672868231005,0.0
137,0.00544,5,1,,0.0922378079884349,0.0,0.061302254979941,0.0
138,0.00548,6,2,,0.0973333774684704,0.0,0.0121057655465629,0.0
139,0.00552,7,1,,0.0726023155344049,0.0,0.060592763949585,0.0
140,0.00556,8,2,,0.0524668617276391,0.0,0.0039524065406441,0.0
141,0.0056,9,1,,0.0550769660824576,0.0,0.0262246065212649,0.0
142,0.00564,10,2,,0.0639606881699784,0.0,0.0223668603633764,0.0
143,0.00568,11,1,,0.0642288366242191,0.0,-0.002097446055138,0.0
144,0.00572,12,2,,0.0610733988027503,0.0,-0.0143521780041956,0.0
145,0.00576,1,1,,0.0786243713779189,0.0,-0.0215486123931379,0.0
146,0.0058,2,2,,0.0999504484130052,0.0,0.013736570950645,0.0
147,0.00584,3,1,,0.0820600849380286,0.0,-0.029115395131589,0.0
148,0.00588,4,2,,0.0175295034309478,0.0,0.0009445069966261,0.0
149,0.00592,5,1,,0.0809007654796189,0.0,-0.0268373224109038,0.0
150,0.00596,6,2,,0.0975141269344511,0.0,0.0173173182474112,0.0
151,0.006,7,1,,0.06155117010015,0.0,0.0343122853988012,0.0
152,0.00604,8,2,,0.0680693967939354,0.0,-0.0077433355862663,0.0
153,0.00608,9,1,,0.0294658412920855,0.0,0.0147200401604505,0.0
154,0.00612,10,2,,0.0881557135104879,0.0,-0.0298690575785836,0.0
155,0.00616,11,1,,0.0591105036841888,0.0,-0.0196760433966383,0.0
156,0.0062,12,2,,0.069965178728069,0.0,-0.0101492935314804,0.0
157,0.00624,1,1,,0.031567528639983,0.0,0.0100097647173031,0.0
158,0.00628,2,2,,0.0322459940942741,0.0,0.003105016412212,0.0
159,0.00632,3,1,,0.0579264202460134,0.0,-0.0030711278451715,0.0
160,0.00636,4,2,,0.0877283024463081,0.0,-0.0084250922323213,0.0
161,0.0064,5,1,,0.0753064431576028,0.0,0.0199260686508792,0.0
162,0.00644,6,2,,0.0360130772762975,0.0,0.0067714327484818,0.0
163,0.00648,7,1,,0.0936478531930217,0.0,-0.0050161593178701,0.0
164,0.00652,8,2,,0.0263690160493362,0.0,0.0191756172979067,0.0
165,0.00656,9,1,,0.0682162094731474,0.0,0.0202825160510318,0.0
166,0.0066,10,2,,0.0752938870826134,0.0,-0.0206357212530373,0.0
167,0.00664,11,1,,0.0907941942995072,0.0,0.0465503846730734,0.0
168,0.00668,12,2,,0.0930586632867227,0.0,0.0309106464501832,0.0
169,0.00672,1,1,,0.0907777512703796,0.0,0.029821756813163,0.0
170,0.00676,2,2,,0.0271658990281533,0.0,0.018686282388257,0.0
171,0.0068,3,1,,0.0846163089065483,0.0,0.0183782005545429,0.0
172,0.00684,4,2,,0.076378635259076,0.0,0.0588934430936974,0.0
173,0.00688,5,1,,0.056258467675055,0.0,-0.0165176335894956,0.0
174,0.00692,6,2,,0.0759582457133827,0.0,-0.0009443577498229,0.0
175,0.00696,7,1,,0.1010052253093599,0.0,0.0012258076630597,0.0
176,0.007,8,2,,0.0528962929177423,0.0,0.021631523052291,0.0
177,0.00704,9,1,,0.0839797979840184,0.0,0.015346875074413,0.0
178,0.00708,10,2,,0.0507291919427061,0.0,0.0062191275568867,0.0
179,0.00712,11,1,,0.0524625060625069,0.0,0.0155857369938538,0.0
180,0.00716,12,2,,0.0318374928322687,0.0,0.0223722335742059,0.0
181,0.0072,1,1,,0.0863028283263419,0.0,-0.0026771805524842,0.0
182,0.00724,2,2,,0.0395737406265145,0.0,0.006100317342924,0.0
183,0.00728,3,1,,0.0877286270852654,0.0,-0.0214970415615523,0.0
184,0.00732,4,2,,0.0634889967000472,0.0,0.01572765828552,0.0
185,0.00736,5,1,,0.0721450890255636,0.0,-0.0125554187742427,0.0
186,0.0074,6,2,,0.0966974850812588,0.0,0.056759511450441,0.0
187,0.00744,7,1,,0.0898604797508353,0.0,0.0111167987549044,0.0
188,0.00748,8,2,,0.0732316813236348,0.0,-0.0266297128328949,0.0
189,0.00752,9,1,,0.0297685824283489,0.0,0.0216819735817717,0.0
190,0.00756,10,2,,0.0855107701538698,0.0,0.0301489856064139,0.0
191,0.0076,11,1,,0.092851537581804,0.0,0.059156860348682,0.0
192,0.00764,12,2,,0.0686997570464087,0.0,-0.0335262380509607,0.0
193,0.00768,1,1,,0.0936764894986264,0.0,-0.0368922009393009,0.0
194,0.00772,2,2,,0.0838823755711273,0.0,-0.0060945183411982,0.0
195,0.00776,3,1,,0.0053701891107253,0.0,0.0076309150860537,0.0
196,0.0078,4,2,,0.0539993841664744,0.0,0.0389671326495265,0.0
197,0.00784,5,1,,0.0137290676762881,0.0,0.0025934811937541,0.0
198,0.00788,6,2,,0.0601142329878993,0.0,-0.0157610724498786,0.0
199,0.00792,7,1,,0.0656925133212808,0.0,0.0093525455808777,0.0
200,0.00796,8,2,,0.101216827327328,0.0,0.0516950362200046,0.0
201,0.008,9,1,,0.0630802230452445,0.0,0.0265265236832507,0.0
202,0.00804,10,2,,0.0615642268542162,0.0,-0.0160865382715084,0.0
203,0.00808,11,1,,0.0961091841685035,0.0,0.0086903041575059,0.0
204,0.00812,12,2,,0.0982056760849483,0.0,0.0358638756530357,0.0
205,0.00816,1,1,,0.1015507634189826,0.0,0.0403286457555553,0.0
206,0.0082,2,2,,0.031002440019275,0.0,0.0063369171921308,0.0
207,0.00824,3,1,,0.0454930202391182,0.0,0.0233394891228883,0.0
208,0.00828,4,2,,0.0802634220177561,0.0,0.0053699982397618,0.0
209,0.00832,5,1,,0.0701792289710134,0.0,-0.0262561128933102,0.0
210,0.00836,6,2,,0.0887792005937,0.0,0.0015852478325216,0.0
211,0.0084,7,1,,0.0645900269796626,0.0,0.0470136377671402,0.0
212,0.00844,8,2,,0.0831116574642347,0.0,0.0296221559618564,0.0
213,0.00848,9,1,,0.0667989602290845,0.0,-0.0257634421256656,0.0
214,0.00852,10,2,,0.0617913546497552,0.0,0.0594610291624034,0.0
215,0.00856,11,1,,0.0591856115775668,0.0,0.014319486297828,0.0
216,0.0086,12,2,,0.0792411521025031,0.0,0.0420543772101817,0.0
217,0.00864,1,1,,0.0927523318848251,0.0,0.0135068155200376,0.0
218,0.00868,2,2,,0.0558280594061048,0.0,-0.0247892330630347,0.0
219,0.00872,3,1,,0.0274078905226177,0.0,0.025282237133391,0.0
220,0.00876,4,2,,0.0763738600095787,0.0,-0.0059557936907078,0.0
221,0.0088,5,1,,0.0647912964368892,0.0,-0.0340424978414114,0.0
222,0.00884,6,2,,0.0210331512756611,0.0,0.0042711966248326,0.0
223,0.00888,7,1,,0.0753422478264236,0.0,0.0579144648800386,0.0
224,0.00892,8,2,,0.0954253495711653,0.0,-0.001062256060977,0.0
225,0.00896,9,1,,0.0864879779270753,0.0,0.0036240660379258,0.0
226,0.009,10,2,,0.0431038535164241,0.0,0.0127881597502521,0.0
227,0.00904,11,1,,0.0036777580290904,0.0,0.0240939764949106,0.0
228,0.00908,12,2,,0.0937282464441009,0.0,0.0197406800342075,0.0
229,0.00912,1,1,,0.0888073537352999,0.0,0.0294044735702934,0.0
230,0.00916,2,2,,0.0978422022369653,0.0,0.0535717807300492,0.0
231,0.0092,3,1,,0.0893523622396876,0.0,-0.0284602654500765,0.0
232,0.00924,4,2,,0.0379796617707045,0.0,0.0048861049000498,0.0
233,0.00928,5,1,,0.0269737938553629,0.0,0.0143332243372594,0.0
234,0.00932,6,2,,0.0621163916301499,0.0,-0.0304096457959409,0.0
235,0.00936,7,1,,0.0562432675278488,0.0,0.0076766500527314,0.0
236,0.0094,8,2,,0.0287160031749999,0.0,0.0112735477783554,0.0
237,0.00944,9,1,,0.0677173870314285,0.0,0.0029777226134314,0.0
238,0.00948,10,2,,0.0564470528690073,0.0,0.020280668552779,0.0
239,0.00952,11,1,,0.0750646921470798,0.0,-0.0263241941189933,0.0
240,0.00956,12,2,,0.0718298118114078,0.0,-0.0295413392640195,0.0
241,0.0096,1,1,,0.0894654255153474,0.0,-0.0173885914889142,0.0
242,0.00964,2,2,,0.0662452879767636,0.0,-0.0066858984092506,0.0
243,0.00968,3,1,,0.0563907424624919,0.0,0.0004065894760956,0.0
244,0.00972,4,2,,0.0793230859259215,0.0,-0.0031261690131158,0.0
245,0.00976,5,1,,0.0547885090548981,0.0,-0.0349358842139189,0.0
246,0.0098,6,2,,0.0544168226377799,0.0,0.0083097782244677,0.0
247,0.00984,7,1,,0.0661660482642601,0.0,0.0090362450469577,0.0
248,0.00988,8,2,,0.0546274773507883,0.0,0.0237058843403673,0.0
249,0.00992,9,1,,0.0625133527499945,0.0,-0.0042034595593924,0.0
250,0.00996,10,2,,0.0641249477763977,0.0,0.0244973181919208,0.0
251,0.01,11,1,,0.0658980665123486,0.0,0.0567034229138429,0.0
252,0.01004,12,2,,0.0732241326661322,0.0,-0.0265866150047478,0.0
253,0.01008,1,1,,0.0520892503405104,0.0,0.0187970827237521,0.0
254,0.01012,2,2,,0.0635279815959422,0.0,0.0516968560876134,0.0
255,0.01016,3,1,,0.0278041831673958,0.0,0.0190809890886485,0.0
256,0.0102,4,2,,0.0600388480041877,0.0,0.0183876463700865,0.0
257,0.01024,5,1,,0.0900542738099375,0.0,-0.0280369475208643,0.0
258,0.01028,6,2,,0.0641391503902614,0.0,0.0498808119667634,0.0
259,0.01032,7,1,,0.0583879124068527,0.0,-0.0352416081255013,0.0
260,0.01036,8,2,,0.0585535563989429,0.0,-0.0001027253898426,0.0
261,0.0104,9,1,,0.0015134791759126,0.0,0.006145472459741,0.0
262,0.01044,10,2,,0.034379087020212,0.0,0.0169085316746196,0.0
263,0.01048,11,1,,0.0770207468127598,0.0,0.0323986992167479,0.0
264,0.01052,12,2,,0.0810820410910124,0.0,-0.0052933818827064,0.0
265,0.01056,1,1,,0.0769341902768974,0.0,-0.0320835273074882,0.0
266,0.0106,2,2,,0.0562170300649387,0.0,-0.0096274736632416,0.0
267,0.01064,3,1,,0.0945032293250934,0.0,-0.0035764790613599,0.0
268,0.01068,4,2,,0.0743522570005312,0.0,-0.005673650008993,0.0
269,0.01072,5,1,,0.0980782976734045,0.0,0.0160940241662963,0.0
270,0.01076,6,2,,0.0566459780389562,0.0,0.0250266987100218,0.0
271,0.0108,7,1,,0.0785018348746707,0.0,0.0182039333633639,0.0
272,0.01084,8,2,,0.0865353828424624,0.0,0.0438821990079632,0.0
273,0.01088,9,1,,0.024515503239751,0.0,0.0016262238371427,0.0
274,0.01092,10,2,,0.0759001581541556,0.0,0.0487135663701385,0.0
275,0.01096,11,1,,0.0718433902655937,0.0,0.0266125159329496,0.0
276,0.011,12,2,,0.0778487579072022,0.0,0.0104757743442499,0.0
277,0.01104,1,1,,0.0775889223612853,0.0,0.0283147185737118,0.0
278,0.01108,2,2,,0.031237135388759,0.0,0.0102183642868793,0.0
279,0.01112,3,1,,0.100555389902577,0.0,0.0204484519624465,0.0
280,0.01116,4,2,,0.0800261780906768,0.0,0.0017036689329956,0.0
281,0.0112,5,1,,0.0761322337765463,0.0,-0.002371486804932,0.0
282,0.01124,6,2,,0.0883245892839634,0.0,0.0495671628752559,0.0
283,0.01128,7,1,,0.0547571928861688,0.0,0.0150249526754298,0.0
284,0.01132,8,2,,0.0744725796350354,0.0,0.0565926545431153,0.0
285,0.01136,9,1,,0.0263291607498737,0.0,0.0052003386425924,0.0
286,0.0114,10,2,,0.0721999650145956,0.0,-0.0322052377963939,0.0
287,0.01144,11,1,,0.0548138790831111,0.0,-0.0182694789749265,0.0
288,0.01148,12,2,,0.0557632545907634,0.0,-0.0283373232959985,0.0
289,0.01152,1,1,,0.0387711187827863,0.0,0.0213848330631128,0.0
290,0.01156,2,2,,0.0710520271745626,0.0,-0.0303121736832471,0.0
291,0.0116,3,1,,0.0915390952284934,0.0,0.0017519615163043,0.0
292,0.01164,4,2,,0.0974928035489352,0.0,0.0612526995861068,0.0
293,0.01168,5,1,,0.0838813911428115,0.0,0.033291492527832,0.0
294,0.01172,6,2,,0.0014993418298443,0.0,0.0201176162676837,0.0
295,0.01176,7,1,,0.0817470809939536,0.0,-0.0277509208795016,0.0
296,0.0118,8,2,,0.0985544485057351,0.0,0.0244561971445089,0.0
297,0.01184,9,1,,0.0662273362848959,0.0,-0.0236038886212502,0.0
298,0.01188,10,2,,0.0166579170240059,0.0,0.0200160727618109,0.0
299,0.01192,11,1,,0.0316476493826865,0.0,0.0045990646554548,0.0
300,0.01196,12,2,,0.06457096078228,0.0,0.0046119968656805,0.0
301,0.012,1,1,,0.0215560281868528,0.0,0.0029219972568095,0.0
302,0.01204,2,2,,0.009686615835901,0.0,0.0188766933680499,0.0
303,0.01208,3,1,,0.0569936050671375,0.0,0.0596661277092787,0.0
304,0.01212,4,2,,0.0425328978397964,0.0,0.0184703154393824,0.0
305,0.01216,5,1,,0.0608615485623257,0.0,0.043327761956686,0.0
306,0.0122,6,2,,0.0701319707606306,0.0,-0.0281977367172106,0.0
307,0.01224,7,1,,0.0701993948692169,0.0,0.0275309356924789,0.0
308,0.01228,8,2,,0.0840702965809802,0.0,-0.0159572245994426,0.0
309,0.01232,9,1,,0.0876920898823315,0.0,-0.021650445992094,0.0
310,0.01236,10,2,,0.0793544126079458,0.0,0.0632539815080259,0.0
311,0.0124,11,1,,0.0433271393595301,0.0,0.0237644485392915,0.0
312,0.01244,12,2,,0.0657526692934748,0.0,0.0013343381569238,0.0
313,0.01248,1,1,,0.0699127088417665,0.0,-0.036711959902226,0.0
314,0.01252,2,2,,0.085089519809624,0.0,-0.0252343939251614,0.0
315,0.01256,3,1,,0.0836765307441716,0.0,0.0368487773217853,0.0
316,0.0126,4,2,,0.0137828432110943,0.0,0.0107329244032134,0.0
317,0.01264,5,1,,0.0911545453070319,0.0,0.0080251228866387,0.0
318,0.01268,6,2,,0.0626628155227858,0.0,-0.0337400515023807,0.0
319,0.01272,7,1,,0.0611707236217114,0.0,-0.0216926096350909,0.0
320,0.01276,8,2,,0.0634001532157256,0.0,0.0416162643172967,0.0
321,0.0128,9,1,,0.0584954539226843,0.0,0.0476402651133992,0.0
322,0.01284,10,2,,0.0689581388307373,0.0,-0.00886972658925,0.0
323,0.01288,11,1,,0.0558470437692717,0.0,-0.0153898874759799,0.0
324,0.01292,12,2,,0.0981903963830569,0.0,0.062074183855021,0.0
325,0.01296,1,1,,0.0564185539352042,0.0,0.0193761107228039,0.0
326,0.013,2,2,,0.0506709481194486,0.0,0.0177925796927293,0.0
327,0.01304,3,1,,0.0878927811194196,0.0,0.0272044548270826,0.0
328,0.01308,4,2,,0.0733991322287104,0.0,0.0290845538197084,0.0
329,0.01312,5,1,,0.0022543264285622,0.0,0.0128254896712641,0.0
330,0.01316,6,2,,4.748410499891277e-05,0.0,0.0096500111628833,0.0
331,0.0132,7,1,,0.0644091402295117,0.0,0.0360171183339391,0.0
332,0.01324,8,2,,0.0803362437255229,0.0,0.0604748863791307,0.0
333,0.01328,9,1,,0.0682239481006495,0.0,0.0231901688433823,0.0
334,0.01332,10,2,,0.0338752237022278,0.0,0.0174132537535498,0.0
335,0.01336,11,1,,0.0820163151499241,0.0,0.034977547701409,0.0
336,0.0134,12,2,,0.0216720971074288,0.0,0.0198439375659026,0.0
337,0.01344,1,1,,0.0964552656460192,0.0,0.0056580560744695,0.0
338,0.01348,2,2,,0.0857529949452083,0.0,0.0242961909928327,0.0
339,0.01352,3,1,,0.0631517318125044,0.0,-0.0305579248948603,0.0
340,0.01356,4,2,,0.0290523254164579,0.0,0.010512876185662,0.0
341,0.0136,5,1,,0.0292875968343496,0.0,0.018696124407844,0.0
342,0.01364,6,2,,0.0762770237714779,0.0,0.0098817185464027,0.0
343,0.01368,7,1,,0.0701953313717856,0.0,0.040605828805742,0.0
344,0.01372,8,2,,0.0967929810117891,0.0,-0.0141341704786161,0.0
345,0.01376,9,1,,0.0593908441433115,0.0,0.0223768355745681,0.0
346,0.0138,10,2,,0.0767124065468701,0.0,-0.0337248327339451,0.0
347,0.01384,11,1,,0.0613780080817819,0.0,0.0446861120027812,0.0
348,0.01388,12,2,,0.0747920764671341,0.0,0.0634224644508283,0.0
349,0.01392,1,1,,0.0815411769946918,0.0,-0.0300172346882006,0.0
350,0.01396,2,2,,0.0924926437356184,0.0,0.0101281716893412,0.0
351,0.014,3,1,,0.0677517069369596,0.0,0.0001679054908463,0.0
352,0.01404,4,2,,0.0573213199495703,0.0,-0.0092990880280463,0.0
353,0.01408,5,1,,0.0674405833133414,0.0,0.0516850571284537,0.0
354,0.01412,6,2,,0.0681787555570052,0.0,-0.0115829030633206,0.0
355,0.01416,7,1,,0.1012032746806346,0.0,0.036389544578986,0.0
356,0.0142,8,2,,0.065332367054045,0.0,0.0407804729877879,0.0
357,0.01424,9,1,,0.0554687713604031,0.0,0.0255351452079655,0.0
358,0.01428,10,2,,0.0771375845140823,0.0,-0.0279099237409081,0.0
359,0.01432,11,1,,0.0644139289037622,0.0,-0.0194635099410909,0.0
360,0.01436,12,2,,0.0566313206525052,0.0,-0.032348341558973,0.0
361,0.0144,1,1,,0.0188911358457637,0.0,0.0053505674530307,0.0
362,0.01444,2,2,,0.0492647317340656,0.0,0.018890707994162,0.0
363,0.01448,3,1,,0.0940602461532999,0.0,-0.0356661356340868,0.0
364,0.01452,4,2,,0.035275319240492,0.0,0.0068930562953835,0.0
365,0.01456,5,1,,0.0597085275503196,0.0,0.0042118536541647,0.0
366,0.0146,6,2,,0.0605211350697332,0.0,0.030134635128783,0.0
