particle_id,release_time,released,active,stuck,absorbed,escaped,final_step_name,final_segment_name,source_part_id,material_id,x,v_x,y,v_y
4841,0.1936193619361936,1,1,0,0,0,run,run,5,1,0.014815816420527764,-0.03278636420909492,0.007323649676033125,0.017547401543986863
4842,0.1936593659365936,1,1,0,0,0,run,run,6,2,0.0009792140427240504,-0.0001455702285786042,0.012920523977325791,0.02451738693651091
4843,0.1936993699369937,1,1,0,0,0,run,run,7,1,0.008014381940442251,0.025371411454221587,0.017208033409992114,0.021180773707726357
4844,0.1937393739373937,1,0,1,0,0,run,run,8,2,0.053801,0.0,-0.02557862652359732,0.0
4845,0.1937793779377938,1,1,0,0,0,run,run,9,1,0.007511844593911877,9.998563656811198e-16,0.025399999999999995,2.956416512388718e-16
4846,0.1938193819381938,1,1,0,0,0,run,run,10,2,0.009602808245906022,-0.017808721469474736,0.009886255503114802,0.020186567194586245
4847,0.1938593859385938,1,1,0,0,0,run,run,11,1,0.07983411269205769,0.052754811462542045,0.021492859862820683,-0.01402882115031117
4848,0.1938993899389939,1,1,0,0,0,run,run,12,2,0.012061451004209495,0.0025652359228156,0.01332514865705257,0.01907687074558005
4849,0.1939393939393939,1,1,0,0,0,run,run,1,1,0.05619584900070116,0.010918765687251489,0.014522893955535538,-0.0026017034172385097
4850,0.193979397939794,1,0,1,0,0,run,run,2,2,0.101599,0.0,0.037900561829929263,0.0
4851,0.194019401940194,1,1,0,0,0,run,run,3,1,0.06803842425539955,0.059207386799419906,0.022643863149015727,-0.00819210156860501
4852,0.194059405940594,1,1,0,0,0,run,run,4,2,0.08641707220983796,0.040954609230988995,0.019461715112010825,-0.0173265384436654
4853,0.1940994099409941,1,1,0,0,0,run,run,5,1,0.03188465855237999,-0.003578361890353441,0.012186975263020473,0.009291120978699052
4854,0.1941394139413941,1,1,0,0,0,run,run,6,2,0.08444459519880818,0.046286402696287046,0.02037453493545,-0.01632959211212861
4855,0.1941794179417942,1,1,0,0,0,run,run,7,1,0.0274459640816797,4.228531037573971e-06,0.025399977399910595,6.745453861884023e-07
4856,0.1942194219421942,1,1,0,0,0,run,run,8,2,0.011033822070133623,0.016696171742081392,0.01572373977152437,0.019652135653192515
4857,0.1942594259425942,1,0,1,0,0,run,run,9,1,9.999999999999457e-07,0.0,0.002989901318703945,0.0
4858,0.1942994299429943,1,1,0,0,0,run,run,10,2,0.060123402894285964,0.031137234621767203,0.01792822118525015,-0.004435054403576925
4859,0.1943394339433943,1,0,1,0,0,run,run,11,1,1e-06,0.0,0.004694951097465095,0.0
4860,0.1943794379437944,1,1,0,0,0,run,run,12,2,0.06678006442859408,0.03944974431725262,0.01930345607945986,-0.007670062492825579
4861,0.1944194419441944,1,1,0,0,0,run,run,1,1,0.021338839307356482,-0.0007168214409127589,0.012723568986390448,0.014495075038501176
4862,0.1944594459445944,1,1,0,0,0,run,run,2,2,0.036864096291074566,0.03089365842397523,0.018001428720290997,0.007010256049786009
4863,0.1944994499449945,1,1,0,0,0,run,run,3,1,0.05833288233300441,0.03628163040755832,0.018808403657663498,-0.0035285758016382128
4864,0.1945394539453945,1,0,1,0,0,run,run,4,2,9.999999999999728e-07,0.0,0.005434377980128168,0.0
4865,0.1945794579457946,1,1,0,0,0,run,run,5,1,0.061599135920140026,-0.08895187585786847,-0.002420040552149181,-0.005752290688345804
4866,0.1946194619461946,1,1,0,0,0,run,run,6,2,0.03599335078777216,-0.029610250289472825,0.007757407788462916,0.007141017081364725
4867,0.1946594659465946,1,1,0,0,0,run,run,7,1,0.01365649438957717,0.03456641006702842,0.018737739383445418,0.018449394542860778
4868,0.1946994699469947,1,1,0,0,0,run,run,8,2,0.011913430986921606,-0.007171688777877571,0.011676612006670303,0.019101797305757694
4869,0.1947394739473947,1,1,0,0,0,run,run,9,1,0.037534564378580854,-0.004567959893669818,0.011991549979113262,0.006505785444135061
4870,0.1947794779477948,1,1,0,0,0,run,run,10,2,0.011247823102920352,-0.014405296465316684,0.010454640749650726,0.019393761777768942
4871,0.1948194819481948,1,1,0,0,0,run,run,11,1,0.04956896533321695,0.0299586545045762,0.017780531414145453,0.0007532584703881893
4872,0.1948594859485948,1,1,0,0,0,run,run,12,2,0.023312530942071925,0.052553299130789016,0.021736884581533597,0.013785926205332647
4873,0.1948994899489949,1,1,0,0,0,run,run,1,1,0.019164514687094267,-0.017842779302815318,0.009833431058659674,0.015480835393640546
4874,0.1949394939493949,1,0,1,0,0,run,run,2,2,1e-06,0.0,0.007661611286614372,0.0
4875,0.194979497949795,1,1,0,0,0,run,run,3,1,0.009815538472204987,-0.018419922761069792,0.009781681771547677,0.020078869242216697
4876,0.195019501950195,1,1,0,0,0,run,run,4,2,0.05420845823042303,0.04321696588628043,-0.0011118132858348676,-0.025720442094020513
4877,0.195059505950595,1,1,0,0,0,run,run,5,1,0.05184135832476631,0.023429777270672067,0.01666347052981514,-0.0003971754685332667
4878,0.1950995099509951,1,1,0,0,0,run,run,6,2,0.030343237868364414,-0.013376749418060465,0.010534885169264143,0.010001473738905014
4879,0.1951395139513951,1,1,0,0,0,run,run,7,1,0.019652044777768583,-0.019243515936700272,0.009593771459175103,0.015234015778968714
4880,0.1951795179517952,1,0,1,0,0,run,run,8,2,0.10159899999999998,0.0,0.018407730579465577,0.0
4881,0.1952195219521952,1,1,0,0,0,run,run,9,1,0.03842953138298321,0.00043187315174483034,0.025397367897964283,3.650504381409519e-05
4882,0.1952595259525952,1,1,0,0,0,run,run,10,2,0.026544502119132875,-0.0024624931943318827,0.012402264241085868,0.011924642199273527
4883,0.1952995299529953,1,1,0,0,0,run,run,11,1,0.06909517937016886,0.05617119348414089,0.02212438442882309,-0.008727100115810765
4884,0.1953395339533953,1,0,1,0,0,run,run,12,2,0.101599,0.0,0.05847550829754179,0.0
4885,0.1953795379537954,1,0,1,0,0,run,run,1,1,0.053801,0.0,-0.0167060683344056,0.0
4886,0.1954195419541954,1,1,0,0,0,run,run,2,2,0.006822120287855198,-0.009819447443624705,0.011253183565742283,0.0215943332862739
4887,0.1954595459545954,1,1,0,0,0,run,run,3,1,0.02911951830531667,0.05314482672340458,0.02180850133744295,0.010931067894644368
4888,0.1954995499549955,1,1,0,0,0,run,run,4,2,0.0970179004983197,0.03760163018055637,0.01884160955343915,-0.022559982380174287
4889,0.1955395539553955,1,1,0,0,0,run,run,5,1,0.019839288225102746,-0.039089680394811005,0.0062312561226217904,0.015044200280978916
4890,0.1955795579557956,1,1,0,0,0,run,run,6,2,0.029459666061696067,-0.010838134013714033,0.010969230596044061,0.010448795569963976
4891,0.1956195619561956,1,1,0,0,0,run,run,7,1,0.009748528213127168,-0.018227393671005634,0.009814622613885705,0.0201127942175998
4892,0.1956595659565956,1,1,0,0,0,run,run,8,2,0.0845070712979617,0.03932880056983095,0.019195731112572764,-0.016394578391861918
4893,0.1956995699569957,1,1,0,0,0,run,run,9,1,0.05572647952774806,0.02852685291831763,0.017507706488860558,-0.0022840605307898154
4894,0.1957395739573957,1,1,0,0,0,run,run,10,2,0.03899761363094562,0.00013163073350720925,0.02539919262619652,1.061291011881252e-05
4895,0.1957795779577958,1,1,0,0,0,run,run,11,1,0.04540861490533664,0.041911876194073876,0.019825672701490823,0.002859499929431142
4896,0.1958195819581958,1,1,0,0,0,run,run,12,2,0.013221199687540265,-0.020075061116570765,0.009484570079247362,0.018394709498668324
4897,0.1958595859585958,1,1,0,0,0,run,run,1,1,0.006958418137794254,-0.010211048690770993,0.011186182392375066,0.021525330401229358
4898,0.1958995899589959,1,1,0,0,0,run,run,2,2,0.014728559906707319,1.1409110624753293e-10,0.025399999999489328,2.811086410051601e-11
4899,0.1959395939593959,1,1,0,0,0,run,run,3,1,0.005641793494387165,4.959287573778355e-16,0.025399999999999995,1.529730412413953e-16
4900,0.195979597959796,1,1,0,0,0,run,run,4,2,0.062118657174519386,0.010161304675440868,0.014365445602890251,-0.005520198881774105
4901,0.196019601960196,1,1,0,0,0,run,run,5,1,0.009754565237991602,0.020371641099163628,0.016352595683997412,0.02029977912057088
4902,0.196059605960596,1,0,1,0,0,run,run,6,2,1e-06,0.0,0.006624426397277166,0.0
4903,0.1960996099609961,1,1,0,0,0,run,run,7,1,0.016202826897198486,0.014039602567799632,0.01524832530545947,0.017095260397873773
4904,0.1961396139613961,1,0,1,0,0,run,run,8,2,0.053801,0.0,-0.005956234771925125,0.0
4905,0.1961796179617962,1,1,0,0,0,run,run,9,1,0.03713511722269694,0.012839231530310118,0.014941990163275916,0.006788029081006965
4906,0.1962196219621962,1,1,0,0,0,run,run,10,2,0.04845668087659961,-0.002413327587689829,0.012302756511329949,0.0011413316178757336
4907,0.1962596259625962,1,0,1,0,0,run,run,11,1,0.10159899999999998,0.0,0.01933558070957763,0.0
4908,0.1962996299629963,1,1,0,0,0,run,run,12,2,0.029922558198711653,0.017302312562239915,0.015733453068250466,0.010359480771117492
4909,0.1963396339633963,1,1,0,0,0,run,run,1,1,0.090712378586969,0.004224405980314,0.01321912145403545,-0.019621129196439893
4910,0.1963796379637964,1,0,1,0,0,run,run,2,2,1e-06,0.0,0.010760289699846106,0.0
4911,0.1964196419641964,1,0,1,0,0,run,run,3,1,0.053801,0.0,-0.00523947404588422,0.0
4912,0.1964596459645964,1,1,0,0,0,run,run,4,2,0.028314070868501896,0.05545898076844966,0.02220444245739702,0.011338838060621349
4913,0.1964996499649965,1,1,0,0,0,run,run,5,1,0.023285951275925747,0.02112682967951194,0.016413919981673283,0.01364434892759319
4914,0.1965396539653965,1,1,0,0,0,run,run,6,2,0.06832904634112218,0.02178845331043552,0.016304318701800595,-0.008519272543315868
4915,0.1965796579657965,1,1,0,0,0,run,run,7,1,0.006749825363950665,0.007664014078998209,0.01421493257224992,0.021715952153956358
4916,0.1966196619661966,1,1,0,0,0,run,run,8,2,0.029651205190552938,0.0028386367807597393,0.013284894239514034,0.01042184113053871
4917,0.1966596659665966,1,1,0,0,0,run,run,9,1,0.026113409614678704,-0.001223909002027004,0.01261418030315988,0.012142889416978851
4918,0.1966996699669967,1,1,0,0,0,run,run,10,2,0.08327178226864525,0.03474818058287405,0.018425933215529988,-0.01580920298366955
4919,0.1967396739673967,1,1,0,0,0,run,run,11,1,0.012488421750750156,-0.026099460081891113,0.008467748235426559,0.018725680929345935
4920,0.1967796779677967,1,0,1,0,0,run,run,12,2,1e-06,0.0,0.006420970390141786,0.0
4921,0.1968196819681968,1,0,1,0,0,run,run,1,1,0.053801,0.0,-0.010606728956707605,0.0
4922,0.1968596859685968,1,1,0,0,0,run,run,2,2,0.02550280399041074,6.632543202320245e-12,0.02539999999996543,1.1460706655164213e-12
