particle_id,release_time,released,active,stuck,absorbed,escaped,final_step_name,final_segment_name,source_part_id,material_id,x,v_x,y,v_y
1,0.0,1,1,0,0,0,run,run,1,1,0.08874786249882985,0.04029278702062637,0.01933814355641487,-0.01847683790778721
2,4e-05,1,0,1,0,0,run,run,2,2,0.053801,0.0,-0.027153872469265594,0.0
3,8e-05,1,0,1,0,0,run,run,3,1,0.101599,0.0,0.053619365983364274,0.0
4,0.00012,1,0,1,0,0,run,run,4,2,0.053801,0.0,-0.005672631832985812,0.0
5,0.00016,1,0,1,0,0,run,run,5,1,0.101599,0.0,0.038269338735298655,0.0
6,0.0002,1,0,1,0,0,run,run,6,2,0.053801,0.0,-0.01749544070648652,0.0
7,0.00024,1,0,1,0,0,run,run,7,1,0.053801,0.0,-0.020755415851299745,0.0
8,0.00028,1,0,1,0,0,run,run,8,2,0.101599,0.0,0.029027492319148213,0.0
9,0.00032,1,1,0,0,0,run,run,9,1,0.0723133989556729,-0.016869624298539946,0.009736707061044398,-0.010670322440284596
10,0.00036,1,0,1,0,0,run,run,10,2,0.053801,0.0,-0.017739622949191916,0.0
11,0.0004,1,0,1,0,0,run,run,11,1,1e-06,0.0,0.006673519410315573,0.0
12,0.00044,1,1,0,0,0,run,run,12,2,0.023835602035912173,0.02159810041184859,0.01649104004392706,0.013376170752070031
13,0.00048,1,0,1,0,0,run,run,1,1,0.053801,0.0,-0.012106915821074824,0.0
14,0.00052,1,1,0,0,0,run,run,2,2,0.06790817754941861,0.04872419467935111,0.020868834356110488,-0.008179594292630474
15,0.00056,1,0,1,0,0,run,run,3,1,0.10159899999999998,0.0,0.016068617219333593,0.0
16,0.0006,1,0,1,0,0,run,run,4,2,0.101599,0.0,0.037123855332989356,0.0
17,0.00064,1,0,1,0,0,run,run,5,1,0.053801,0.0,-0.014138530597097005,0.0
18,0.00068,1,0,1,0,0,run,run,6,2,0.053801,0.0,-0.006955016208447006,0.0
19,0.00072,1,1,0,0,0,run,run,7,1,0.07433939545131771,-0.01576421041584239,0.009913974423608918,-0.011661927930844553
20,0.00076,1,0,1,0,0,run,run,8,2,0.053801,0.0,-0.004112664940117937,0.0
21,0.0008,1,1,0,0,0,run,run,9,1,0.05010148865464607,-0.07169975457222497,0.0005587505837077277,-9.097539551326998e-06
22,0.00084,1,1,0,0,0,run,run,10,2,0.07062665710480158,-0.0377749874951131,0.006204004314116142,-0.009943113671138136
23,0.00088,1,0,1,0,0,run,run,11,1,0.053801,0.0,-0.006577950697089579,0.0
24,0.00092,1,0,1,0,0,run,run,12,2,0.041534492670402844,0.0,0.025398999999999998,0.0
25,0.00096,1,1,0,0,0,run,run,1,1,0.008795510022131315,0.0038676997001776954,0.013561835831849197,0.020690534928577985
26,0.001,1,1,0,0,0,run,run,2,2,0.07469310425332412,-0.0697067894199006,0.0007753023648532528,-0.012101462671025147
27,0.00104,1,1,0,0,0,run,run,3,1,0.03323185222618003,-0.0013920509229023302,0.0125506682907589,0.00863889137036956
28,0.00108,1,0,1,0,0,run,run,4,2,0.101599,0.0,0.055852221629095825,0.0
29,0.00112,1,1,0,0,0,run,run,5,1,0.03378199639264032,0.0348908969167641,0.0186936589673568,0.00854670894514139
30,0.00116,1,0,1,0,0,run,run,6,2,0.053801,0.0,-0.029217441609314724,0.0
31,0.0012,1,0,1,0,0,run,run,7,1,0.101599,0.0,0.03850014737154813,0.0
32,0.00124,1,0,1,0,0,run,run,8,2,0.053801,0.0,-0.02636646045565392,0.0
33,0.00128,1,0,1,0,0,run,run,9,1,0.10159899999999997,0.0,0.018230792428273728,0.0
34,0.00132,1,1,0,0,0,run,run,10,2,0.010819929097905693,-0.022783390839495713,0.009037643572079472,0.01956310875674181
35,0.00136,1,0,1,0,0,run,run,11,1,0.053801,0.0,-0.0040204539558020835,0.0
36,0.0014,1,0,1,0,0,run,run,12,2,0.10159899999999998,0.0,0.023811299836260923,0.0
37,0.00144,1,0,1,0,0,run,run,1,1,0.053801,0.0,-0.02609821348906507,0.0
38,0.00148,1,0,1,0,0,run,run,2,2,0.101599,0.0,0.02892084587136396,0.0
39,0.00152,1,0,1,0,0,run,run,3,1,0.101599,0.0,0.05325342447994431,0.0
